UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,SKUS,SKUS_COM_CUSTO,LINHAS_VENDA,RECEITA_TOTAL,QTD_ARM_TOTAL,RECEITA_COM_CUSTO,QTD_ARM_COM_CUSTO,CMV,PRECO_PRATICADO_ARM,PRECO_PRATICADO_ARM_COM_CUSTO,CUSTO_MEDIO_ARM_PONDERADO,MARGEM_BRUTA_RS_UNIT,MARGEM_BRUTA_TOTAL,MARGEM_BRUTA_PCT,MARKUP_PONDERADO,COBERTURA_CUSTO_RECEITA_PCT,PART_RECEITA_UNIVERSO_PCT
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBE - ABRACADEIRAS,3,0,1928,59660.685000,4166.000000,0.000000,0.000000,0.000000,14.320856,,,,0.000000,,,0.000000,0.018121
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,BFG - MOEDORES DE TEMPEROS,2,0,1178,59499.048000,1663.000000,0.000000,0.000000,0.000000,35.778141,,,,0.000000,,,0.000000,0.018072
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAH - CAFETEIRAS E CHOCOLATEIRAS,2,0,48,58743.510000,50.000000,0.000000,0.000000,0.000000,1174.870200,,,,0.000000,,,0.000000,0.017842
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AP - VULCANIZADORES,APA - VULCANIZADORES,1,0,94,58614.675000,101.000000,0.000000,0.000000,0.000000,580.343317,,,,0.000000,,,0.000000,0.017803
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECT - CAIXAS ELETRICAS,1,0,726,58243.710000,6911.000000,0.000000,0.000000,0.000000,8.427682,,,,0.000000,,,0.000000,0.017691
REDE_FISICA_SEM_LOJA93,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEI - CHURRASQUEIRAS A GAS,1,0,15,58160.760000,16.000000,0.000000,0.000000,0.000000,3635.047500,,,,0.000000,,,0.000000,0.017665
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SB - MASSAS E TEXTURAS,SBB - TEXTURAS,5,0,161,57768.900000,250.000000,0.000000,0.000000,0.000000,231.075600,,,,0.000000,,,0.000000,0.017546
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LH - PRAIA E PISCINA,LHH - PRANCHAS DE BODYBOARD,1,0,381,57401.953000,498.000000,0.000000,0.000000,0.000000,115.264966,,,,0.000000,,,0.000000,0.017435
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAP - ADEGAS,2,0,109,56467.320000,111.000000,0.000000,0.000000,0.000000,508.714595,,,,0.000000,,,0.000000,0.017151
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BA - COZINHAR,"BAI - BULES, FERVEDORES, LEITEIRAS E CAFETEIRAS",2,0,670,56414.410500,775.000000,0.000000,0.000000,0.000000,72.792788,,,,0.000000,,,0.000000,0.017135
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HB - CALHAS E ACESSORIOS,HBA - CALHAS E ACESSORIOS DE PVC,2,0,695,56218.501500,1105.000000,0.000000,0.000000,0.000000,50.876472,,,,0.000000,,,0.000000,0.017076
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WC - TANQUES,WCA - TANQUES DE LOUCAS,1,0,54,56213.010000,56.000000,0.000000,0.000000,0.000000,1003.803750,,,,0.000000,,,0.000000,0.017074
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAH - CONEXOES PARA AGUA FRIA,5,0,914,55019.513500,1838.000000,0.000000,0.000000,0.000000,29.934447,,,,0.000000,,,0.000000,0.016711
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,BGA - TABUAS DE CARNE,3,0,1420,54319.097000,2931.000000,0.000000,0.000000,0.000000,18.532616,,,,0.000000,,,0.000000,0.016499
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WC - TANQUES,WCD - TANQUES DE GRANITO,2,0,161,52782.765000,166.000000,0.000000,0.000000,0.000000,317.968464,,,,0.000000,,,0.000000,0.016032
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDB - ORGANIZADORES DE ARMARIO,5,0,1263,51621.244500,2191.000000,0.000000,0.000000,0.000000,23.560586,,,,0.000000,,,0.000000,0.015679
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,ME - LIMPEZA,MEA - LAVADORAS DE PRESSAO,2,0,32,50661.135000,33.000000,0.000000,0.000000,0.000000,1535.185909,,,,0.000000,,,0.000000,0.015388
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,"BCF - JARRAS, GARRAFAS E DECANTERS - PLASTICOS",3,0,925,49422.247000,1182.000000,0.000000,0.000000,0.000000,41.812392,,,,0.000000,,,0.000000,0.015011
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AO - VESTUARIOS PARA MOTOQUEIROS,AOB - CAPACETES,4,0,104,48574.459500,109.000000,0.000000,0.000000,0.000000,445.637243,,,,0.000000,,,0.000000,0.014754
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,"FC - ACESSORIOS PARA GOLPE, PERFURACAO E FIXACAO",FCP - BATERIAS PARA FERRAMENTAS,1,0,116,47149.893000,128.000000,0.000000,0.000000,0.000000,368.358539,,,,0.000000,,,0.000000,0.014321
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBP - PETISQUEIRAS - PRESENTES,1,0,890,46320.680000,1994.000000,0.000000,0.000000,0.000000,23.230030,,,,0.000000,,,0.000000,0.014069
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHL - DESCANSOS PARA PRATOS E PANELAS,2,0,1157,45460.947350,6428.000000,0.000000,0.000000,0.000000,7.072332,,,,0.000000,,,0.000000,0.013808
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WD - BANHEIRAS E ACESSORIOS,WDA - BANHEIRAS,2,0,20,45221.505000,21.000000,0.000000,0.000000,0.000000,2153.405000,,,,0.000000,,,0.000000,0.013735
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NE - LIMPEZA E MANUTENCAO,NED - CONTENTORES E LIXEIRAS,1,0,168,44052.330000,229.000000,0.000000,0.000000,0.000000,192.368253,,,,0.000000,,,0.000000,0.013380
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,GAA - PORTAS DE ALUMINIO,3,0,23,43809.874500,23.000000,0.000000,0.000000,0.000000,1904.777152,,,,0.000000,,,0.000000,0.013307
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IB - RESIDENCIAL,IBL - LUMINARIAS DE COLUNA,1,0,93,43714.755000,94.000000,0.000000,0.000000,0.000000,465.050585,,,,0.000000,,,0.000000,0.013278
REDE_FISICA_SEM_LOJA93,T - ARTIGOS DE EPOCA,TK - PASCOA,TKC - ENFEITES,2,0,803,40938.340600,5889.000000,0.000000,0.000000,0.000000,6.951663,,,,0.000000,,,0.000000,0.012434
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HD - VEDACAO E TERMOFUSORES,HDA - VEDACOES PARA CONEXOES,1,0,277,40841.524500,415.000000,0.000000,0.000000,0.000000,98.413312,,,,0.000000,,,0.000000,0.012405
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHA - PORTA GUARDANAPOS,4,0,1312,40827.496500,2087.000000,0.000000,0.000000,0.000000,19.562768,,,,0.000000,,,0.000000,0.012401
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BL - LAVANDERIA,BLE - CESTOS MULTIUSO,1,0,283,40499.046000,351.000000,0.000000,0.000000,0.000000,115.381897,,,,0.000000,,,0.000000,0.012301
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAN - ACESSORIOS,1,0,1416,39630.710000,1939.000000,0.000000,0.000000,0.000000,20.438736,,,,0.000000,,,0.000000,0.012037
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FL - MEDICAO ELETRICA,FLC - INDICADORES DE VOLTAGEM,1,0,313,39259.605000,389.000000,0.000000,0.000000,0.000000,100.924434,,,,0.000000,,,0.000000,0.011925
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AC - MANUTENCAO E LIMPEZA,ACD - POLIMENTO AUTOMOTIVO,1,0,1474,38533.516000,1876.000000,0.000000,0.000000,0.000000,20.540254,,,,0.000000,,,0.000000,0.011704
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SD - ACESSORIOS PARA PINTURA,SDA - ROLOS,1,0,579,37286.350500,861.000000,0.000000,0.000000,0.000000,43.305866,,,,0.000000,,,0.000000,0.011325
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAO - CRISTALEIRAS,1,0,42,36933.540000,43.000000,0.000000,0.000000,0.000000,858.919535,,,,0.000000,,,0.000000,0.011218
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBC - TORNEIRAS COM SENSOR,1,0,7,36581.475000,12.000000,0.000000,0.000000,0.000000,3048.456250,,,,0.000000,,,0.000000,0.011111
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHK - BALDES PARA GELO E CHAMPAGNEIRAS - PRESENTES,2,0,400,36455.821500,513.000000,0.000000,0.000000,0.000000,71.063980,,,,0.000000,,,0.000000,0.011073
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHP - PAS DE BOLO,2,0,1637,34534.363500,2665.000000,0.000000,0.000000,0.000000,12.958485,,,,0.000000,,,0.000000,0.010489
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBA - CABOS DE ENERGIA,1,0,106,33962.880000,13900.000000,0.000000,0.000000,0.000000,2.443373,,,,0.000000,,,0.000000,0.010316
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EO - INSTRUMENTOS DE MEDICAO ELETRICA,EOB - CHAVES TESTE,1,0,1397,33497.345000,2011.000000,0.000000,0.000000,0.000000,16.657059,,,,0.000000,,,0.000000,0.010174
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBK - ORGANIZADORES E MARCADORES DE CABOS,1,0,1291,32297.930000,2401.000000,0.000000,0.000000,0.000000,13.451866,,,,0.000000,,,0.000000,0.009810
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FP - BANCADAS E ARMAZENAGEM DE FERRAMENTAS,FPA - ARMAZENAGENS DE FERRAMENTAS,1,0,286,32032.875000,335.000000,0.000000,0.000000,0.000000,95.620522,,,,0.000000,,,0.000000,0.009729
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAB - CADEIRAS DE JANTAR,1,0,17,31072.755000,69.000000,0.000000,0.000000,0.000000,450.329783,,,,0.000000,,,0.000000,0.009438
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,WAF - ACESSORIOS PARA LOUCAS SANITARIAS,2,0,1813,30814.385000,2686.000000,0.000000,0.000000,0.000000,11.472221,,,,0.000000,,,0.000000,0.009359
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EL - SINALIZACAO E SEGURANCA,ELB - SIRENES,1,0,39,30713.865000,46.000000,0.000000,0.000000,0.000000,667.692717,,,,0.000000,,,0.000000,0.009329
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IB - RESIDENCIAL,IBK - LUMINARIAS DE LUZ NOTURNA,2,0,870,30038.599500,1000.000000,0.000000,0.000000,0.000000,30.038600,,,,0.000000,,,0.000000,0.009124
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VA - OBJETOS PARA SALA E QUARTO,VAD - ENFEITES,2,0,343,29735.265000,407.000000,0.000000,0.000000,0.000000,73.059619,,,,0.000000,,,0.000000,0.009032
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,ME - LIMPEZA,MED - LIMPADORES A VAPOR,1,0,54,29610.483000,57.000000,0.000000,0.000000,0.000000,519.482158,,,,0.000000,,,0.000000,0.008994
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBD - COLHERES,5,0,1843,29402.982000,7929.000000,0.000000,0.000000,0.000000,3.708284,,,,0.000000,,,0.000000,0.008931
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LA - BRINQUEDOS,LAI - LIVROS INFANTIS,4,0,924,29253.409500,1407.000000,0.000000,0.000000,0.000000,20.791336,,,,0.000000,,,0.000000,0.008885
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDA - CAIXAS E MALETAS ORGANIZADORAS,2,0,458,28849.380000,885.000000,0.000000,0.000000,0.000000,32.598169,,,,0.000000,,,0.000000,0.008763
REDE_FISICA_SEM_LOJA93,D - ELETROS,DB - REFRIGERACAO,DBB - FREEZERS,1,0,8,28289.005500,8.000000,0.000000,0.000000,0.000000,3536.125687,,,,0.000000,,,0.000000,0.008592
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IB - RESIDENCIAL,IBG - ABAJURES,2,0,137,28236.180000,148.000000,0.000000,0.000000,0.000000,190.785000,,,,0.000000,,,0.000000,0.008576
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,"BBO - SOUSPLAT, PANO AMERICANO E GUARDANAPO TEC.",1,0,315,27913.550000,1747.000000,0.000000,0.000000,0.000000,15.977991,,,,0.000000,,,0.000000,0.008478
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,UAH - CHUVEIRINHOS,2,0,523,26970.825000,623.000000,0.000000,0.000000,0.000000,43.291854,,,,0.000000,,,0.000000,0.008192
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WC - TANQUES,WCB - TANQUES,1,0,69,26552.820000,69.000000,0.000000,0.000000,0.000000,384.823478,,,,0.000000,,,0.000000,0.008065
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAJ - CONEXOES PARA ESGOTO,3,0,1143,26176.783500,5963.000000,0.000000,0.000000,0.000000,4.389868,,,,0.000000,,,0.000000,0.007951
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAF - TUBOS INDUSTRIAIS E INSTALACOES A GAS,3,0,35,25970.175000,102.000000,0.000000,0.000000,0.000000,254.609559,,,,0.000000,,,0.000000,0.007888
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SA - TINTAS,SAD - TINTAS SPRAY,3,0,559,25881.345000,771.000000,0.000000,0.000000,0.000000,33.568541,,,,0.000000,,,0.000000,0.007861
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODM - ARMARIOS PARA AREAS DE SERVICO,2,0,34,25243.260000,38.000000,0.000000,0.000000,0.000000,664.296316,,,,0.000000,,,0.000000,0.007667
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,UDG - VALVULAS DE PE E RETENCAO DE PVC,1,0,406,24375.225000,735.000000,0.000000,0.000000,0.000000,33.163571,,,,0.000000,,,0.000000,0.007404
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,UDA - REGISTROS,2,0,361,24148.425000,618.000000,0.000000,0.000000,0.000000,39.075121,,,,0.000000,,,0.000000,0.007335
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BE - ARMAZENAR,BED - POTES - PLASTICOS,2,0,1432,23795.338000,2147.000000,0.000000,0.000000,0.000000,11.083064,,,,0.000000,,,0.000000,0.007227
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAK - CHURRASQUEIRAS DE FOGAO,1,0,106,23008.408500,109.000000,0.000000,0.000000,0.000000,211.086317,,,,0.000000,,,0.000000,0.006988
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCH - ESCOVAS SANITARIAS,1,0,367,22982.872500,999.000000,0.000000,0.000000,0.000000,23.005878,,,,0.000000,,,0.000000,0.006981
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAJ - TACHOS,1,0,29,22895.670000,29.000000,0.000000,0.000000,0.000000,789.505862,,,,0.000000,,,0.000000,0.006954
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VF - CORTINAS,VFG - ACESSORIOS PARA CORTINAS,1,0,1196,21493.437000,3994.000000,0.000000,0.000000,0.000000,5.381431,,,,0.000000,,,0.000000,0.006528
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FF - ACESSORIOS PARA ACABAMENTO,FFD - ESCOVAS DE ACO,1,0,694,21375.900000,835.000000,0.000000,0.000000,0.000000,25.599880,,,,0.000000,,,0.000000,0.006493
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JA - PLANTAR,"JAD - AGROGEL, ESTRUMES, HUMUS E SUBSTRATOS",1,0,504,20270.145000,671.000000,0.000000,0.000000,0.000000,30.208860,,,,0.000000,,,0.000000,0.006157
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MD - COMPRESSORES,MDA - COMPRESSORES,1,0,5,19990.635000,5.000000,0.000000,0.000000,0.000000,3998.127000,,,,0.000000,,,0.000000,0.006072
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OE - BANHEIRO,OEB - ESPELHOS E ESPELHEIRAS,1,0,44,19927.488000,47.000000,0.000000,0.000000,0.000000,423.989106,,,,0.000000,,,0.000000,0.006053
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WB - CUBAS E PIAS,WBJ - CUBAS DE GRANITO,1,0,32,19820.430000,33.000000,0.000000,0.000000,0.000000,600.619091,,,,0.000000,,,0.000000,0.006020
REDE_FISICA_SEM_LOJA93,C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAH - RODAPES,1,0,8,18495.855000,196.000000,0.000000,0.000000,0.000000,94.366607,,,,0.000000,,,0.000000,0.005618
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHQ - SUPORTES PARA SERVIR - PRESENTES,1,0,274,17760.960000,328.000000,0.000000,0.000000,0.000000,54.149268,,,,0.000000,,,0.000000,0.005395
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,NCF - ESPREMEDORES DE FRUTAS,1,0,53,17681.265000,59.000000,0.000000,0.000000,0.000000,299.682458,,,,0.000000,,,0.000000,0.005370
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KA - CAMA,KAG - SAIAS PARA COLCHAO,1,0,187,17602.515000,257.000000,0.000000,0.000000,0.000000,68.492276,,,,0.000000,,,0.000000,0.005346
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JA - PLANTAR,JAC - FERTILIZANTES,2,0,548,17585.358000,647.000000,0.000000,0.000000,0.000000,27.179842,,,,0.000000,,,0.000000,0.005341
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EG - PLUGS E EXTENSOES ELETRICAS,EGA - PLUGUES E PROLONGADORES,2,0,663,17223.780000,890.000000,0.000000,0.000000,0.000000,19.352562,,,,0.000000,,,0.000000,0.005231
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCC - CANECAS - PLASTICOS,3,0,1467,16121.752500,2235.000000,0.000000,0.000000,0.000000,7.213312,,,,0.000000,,,0.000000,0.004897
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCL - BANDEJAS - PLASTICOS,1,0,682,15955.185750,1190.000000,0.000000,0.000000,0.000000,13.407719,,,,0.000000,,,0.000000,0.004846
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FG - CORTE ELETRICO,FGC - SERRAS TICO-TICO,1,0,20,14593.897500,22.000000,0.000000,0.000000,0.000000,663.358977,,,,0.000000,,,0.000000,0.004433
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,BGG - TESOURAS PARA COZINHA,1,0,324,14260.375500,375.000000,0.000000,0.000000,0.000000,38.027668,,,,0.000000,,,0.000000,0.004331
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FD - ACABAMENTO ELETRICO,FDB - DISCOS E REBOLOS,1,0,180,14128.275000,255.000000,0.000000,0.000000,0.000000,55.405000,,,,0.000000,,,0.000000,0.004291
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDH - ESTOJOS,2,0,1029,13908.856500,1374.000000,0.000000,0.000000,0.000000,10.122894,,,,0.000000,,,0.000000,0.004225
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,"AN - ASSENTOS, CADEIRAS E ENCOSTOS",ANA - ASSENTOS E CADEIRAS INFANTIL AUTOMOTIVOS,1,0,37,13900.740000,44.000000,0.000000,0.000000,0.000000,315.925909,,,,0.000000,,,0.000000,0.004222
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JA - PLANTAR,JAG - TRADOS,1,0,53,13783.350000,96.000000,0.000000,0.000000,0.000000,143.576562,,,,0.000000,,,0.000000,0.004186
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,GAT - ACESSORIOS PARA PORTA,2,0,546,13300.665000,747.000000,0.000000,0.000000,0.000000,17.805442,,,,0.000000,,,0.000000,0.004040
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OC - QUARTO,OCM - BASES BOX,1,0,10,12902.505000,10.000000,0.000000,0.000000,0.000000,1290.250500,,,,0.000000,,,0.000000,0.003919
REDE_FISICA_SEM_LOJA93,Y - EPI,YC - PROTECAO PARA O CORPO,YCA - CINTOS DE SEGURANÇA,1,0,195,12681.595500,357.000000,0.000000,0.000000,0.000000,35.522676,,,,0.000000,,,0.000000,0.003852
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHS - BOMBAS MANUAIS PARA GARRAFOES,1,0,380,12527.130000,654.000000,0.000000,0.000000,0.000000,19.154633,,,,0.000000,,,0.000000,0.003805
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LB - ALIMENTACAO,LBD - CONJUNTOS,1,0,167,12462.964500,193.000000,0.000000,0.000000,0.000000,64.574946,,,,0.000000,,,0.000000,0.003785
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LA - BRINQUEDOS,LAO - BRINQUEDOS DIVERSOS,1,0,252,12114.480000,274.000000,0.000000,0.000000,0.000000,44.213431,,,,0.000000,,,0.000000,0.003680
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBQ - MOLHEIRAS E RAMEQUINS - PRESENTES,1,0,648,11881.647750,991.000000,0.000000,0.000000,0.000000,11.989554,,,,0.000000,,,0.000000,0.003609
REDE_FISICA_SEM_LOJA93,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEL - PROCESSADORES,1,0,18,11802.945000,20.000000,0.000000,0.000000,0.000000,590.147250,,,,0.000000,,,0.000000,0.003585
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCG - SALADEIRAS E TIGELAS - PLASTICOS,2,0,335,11500.314000,904.000000,0.000000,0.000000,0.000000,12.721586,,,,0.000000,,,0.000000,0.003493
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LH - PRAIA E PISCINA,LHM - PORTA LATAS E PORTA GARRAFAS TERMICOS,1,0,402,11232.060000,838.000000,0.000000,0.000000,0.000000,13.403413,,,,0.000000,,,0.000000,0.003412
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDN - BARRAS PARA UTENSILIOS,1,0,189,11065.740000,232.000000,0.000000,0.000000,0.000000,47.697155,,,,0.000000,,,0.000000,0.003361
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LK - FITNESS,LKA - GARRAFAS SQUEEZE,1,0,743,10535.413000,1139.000000,0.000000,0.000000,0.000000,9.249704,,,,0.000000,,,0.000000,0.003200
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OF - ESCRITORIO,OFE - ARMARIOS E ARQUIVOS PARA ESCRITORIO,1,0,24,10180.065000,27.000000,0.000000,0.000000,0.000000,377.039444,,,,0.000000,,,0.000000,0.003092
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OB - VARANDA E AREA EXTERNA,OBA - CADEIRAS PARA VARANDA E JARDIM,1,0,24,10031.280000,56.000000,0.000000,0.000000,0.000000,179.130000,,,,0.000000,,,0.000000,0.003047
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDJ - PORTA COPOS,1,0,174,9946.114500,277.000000,0.000000,0.000000,0.000000,35.906551,,,,0.000000,,,0.000000,0.003021
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHH - SACA-ROLHAS E ABRIDORES DE GARRAFAS E LATAS,1,0,222,9512.254500,276.000000,0.000000,0.000000,0.000000,34.464690,,,,0.000000,,,0.000000,0.002889
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UE - BASES E ACABAMENTOS,"UED - REPAROS PARA TORNEIRAS, REGISTROS E MISTURADORES",1,0,846,9510.637500,1378.000000,0.000000,0.000000,0.000000,6.901769,,,,0.000000,,,0.000000,0.002889
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,GAF - PUXADORES DE PORTA,1,0,39,9496.620000,42.000000,0.000000,0.000000,0.000000,226.110000,,,,0.000000,,,0.000000,0.002884
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,"BGO - ACESSORIOS PARA CORTAR, DESCASCAR E DESCAMAR",1,0,409,9169.818000,451.000000,0.000000,0.000000,0.000000,20.332191,,,,0.000000,,,0.000000,0.002785
