UNIVERSO,CODIGO,EMBALAGEM,DESCRICAO,NIVEL_1,LOJAS,RECEITA,PRECO_ARM_MEDIO,PRECO_ARM_MEDIANA,PRECO_ARM_DESVPAD,PRECO_ARM_MIN,PRECO_ARM_MAX,CV_PRECO,AMPLITUDE_PCT,FLAG_DISPERSAO_ALTA
REDE_FISICA_SEM_LOJA93,167039,0,ESTUFA  4 BAND SP VC         W4 M220,N - INDUSTRIAL E NEGOCIOS,8,45495.135000,513.834774,533.331250,84.615800,313.950000,583.453043,0.164675,52.449359,0
REDE_FISICA_SEM_LOJA93,35628,0,GRELHA PLS QUADRADA ESGOTO 10CM   CR,H - TUBOS E CONEXOES,9,17399.550000,13.620402,13.685959,2.242719,9.476923,16.294091,0.164659,50.051150,0
REDE_FISICA_SEM_LOJA93,454299,0,COND.SPLIT 12000 EVAP.S4NQ12 INV.115,D - ELETROS,5,8694.420000,1019.830000,1047.795000,167.530022,761.915000,1218.000000,0.164272,44.721669,0
REDE_FISICA_SEM_LOJA93,462419,0,DISPOSIT.SURTO ELET.2P+T 4X2 20A  PT,E - MATERIAIS ELETRICOS,5,6790.560000,28.855084,26.584091,4.736812,23.495000,33.972273,0.164159,36.309971,0
REDE_FISICA_SEM_LOJA93,458458,0,TRILHO LED KIT 3 SPOT AM  6W PT MBIV,I - ILUMINACAO,9,124178.460000,144.490110,137.162244,23.710141,110.265000,187.280211,0.164095,53.301372,0
REDE_FISICA_SEM_LOJA93,464517,0,CUBA LOC.APOIO C/MESA D3  MATE BLACK,W - LOUCAS E PIAS,8,41898.360000,716.852188,759.140000,117.539800,485.310000,813.120000,0.163967,45.729093,0
REDE_FISICA_SEM_LOJA93,441072,0,"CER.A 10X10 BON.AC HD10080 P4 1,44M2",C - PISOS E REVESTIMENTOS,8,76850.030880,70.635437,72.948843,11.557736,52.196900,84.166678,0.163625,45.260254,0
REDE_FISICA_SEM_LOJA93,447055,0,SPOT EMB. PLS  PAR20  2L BR  RECUADO,I - ILUMINACAO,8,65635.815000,114.841008,113.738630,18.787197,93.458174,143.493000,0.163593,43.568780,0
REDE_FISICA_SEM_LOJA93,480678,0,REFRIG. 2P 411L FF RT42DG66  PT MBIV,D - ELETROS,7,699021.368063,3949.422855,3737.895000,645.802091,3148.950000,5202.172500,0.163518,51.987913,0
REDE_FISICA_SEM_LOJA93,386111,0,PAINEL LED EMB/SOB 12W BR QD.BR MBIV,I - ILUMINACAO,5,7348.320000,48.803625,49.595000,7.972444,40.320000,58.148125,0.163358,36.530329,0
REDE_FISICA_SEM_LOJA93,446662,0,"REVEST.A 30X90 TREVI ORO AC   1,62M2",C - PISOS E REVESTIMENTOS,10,97396.470360,106.274917,103.697364,17.310712,78.645000,139.265000,0.162886,57.040741,0
REDE_FISICA_SEM_LOJA93,473557,0,"PORCEL.A 60X60 ESM.CEMENT.ACQU2,20M2",C - PISOS E REVESTIMENTOS,2,33519.948000,93.225741,93.225741,15.166393,82.501481,103.950000,0.162685,23.007078,0
REDE_FISICA_SEM_LOJA93,465826,0,"LIQUID.INDL 2,0L BAIXA ROT.LS02 MBIV",N - INDUSTRIAL E NEGOCIOS,5,35751.765000,1264.709833,1326.395000,205.184810,1049.895000,1496.722500,0.162239,35.330436,0
REDE_FISICA_SEM_LOJA93,429046,0,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,9,83308.428000,54.669034,52.628333,8.865942,43.708636,73.395000,0.162175,54.301972,0
REDE_FISICA_SEM_LOJA93,395171,0,"REVEST.A 33,5X60 FORMA FEND.BR2,21M2",C - PISOS E REVESTIMENTOS,8,65192.567895,56.944192,57.368729,9.219302,40.367250,70.656895,0.161901,53.191807,0
REDE_FISICA_SEM_LOJA93,472634,0,APARADOR SALA 0.91 DENVER         NT,O - MOVEIS,8,25913.580000,614.416923,610.207500,99.128549,446.145000,734.895000,0.161338,46.995776,0
REDE_FISICA_SEM_LOJA93,373769,0,"REVEST.A 10X20 ARPEGE BLANC   0,15M2",C - PISOS E REVESTIMENTOS,3,7277.492250,239.141000,226.023000,38.465880,208.950000,282.450000,0.160850,30.735006,0
REDE_FISICA_SEM_LOJA93,472627,0,PAINEL TV 1.80 WALL LIMIT     OFF/NT,O - MOVEIS,9,26366.550000,553.869361,518.140000,88.998955,472.080000,670.845000,0.160686,35.886621,0
REDE_FISICA_SEM_LOJA93,452589,0,"PORCEL.A 120X120 ESM.CEMEN.GRI2,88M2",C - PISOS E REVESTIMENTOS,6,125078.990400,133.510894,140.858642,21.355830,90.195000,145.950000,0.159956,41.760637,0
REDE_FISICA_SEM_LOJA93,422998,0,DUCHA IDEALE 4T   6800W C/B     M220,U - METAIS E ACESSORIOS,8,54920.670000,79.756574,82.755877,12.736509,52.442727,96.769615,0.159692,55.577723,0
REDE_FISICA_SEM_LOJA93,418901,0,"PORCEL.A 59X59 ESM. SONAR CAM.1,39M2",C - PISOS E REVESTIMENTOS,5,36862.737450,103.906092,101.957283,16.557935,82.116848,128.666330,0.159355,44.799570,0
REDE_FISICA_SEM_LOJA93,428840,0,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,4,11134.645200,149.598750,147.997500,23.827579,124.950000,177.450000,0.159277,35.093876,0
REDE_FISICA_SEM_LOJA93,393065,0,PLACA CX.ELET.PLS CEGA   3/4 PLASTI.,E - MATERIAIS ELETRICOS,9,43716.072500,4.081361,4.301786,0.649589,2.633879,4.651023,0.159160,49.423298,0
REDE_FISICA_SEM_LOJA93,462740,0,COOKTOP 1B GAS FG0101FVP     PT MBIV,D - ELETROS,8,15935.325000,411.760781,407.053500,65.164905,355.845000,550.698750,0.158259,47.322076,0
REDE_FISICA_SEM_LOJA93,481706,0,TV LED 55 UHD SMT 4K  QLED QN55LS03D,R - ELETRONICOS,7,76918.411500,3414.591667,3148.950000,539.863682,3096.450000,4609.011167,0.158105,44.296985,0
REDE_FISICA_SEM_LOJA93,460764,0,ROUPEIRO 2.19 6P/AB/3G           NV,O - MOVEIS,10,119590.485000,1458.116291,1533.133081,230.532909,1001.511000,1732.395000,0.158103,50.125220,0
REDE_FISICA_SEM_LOJA93,348063,0,BICAMA SOLT.C/AUX.LAIS   BR 60010029,O - MOVEIS,5,25413.465000,722.404227,699.660000,113.948832,591.307500,840.000000,0.157736,34.425671,0
REDE_FISICA_SEM_LOJA93,445880,0,LUMI.BALIZ.SOLAR ESPETO  3W AM 18614,I - ILUMINACAO,9,93612.645000,23.664741,25.338199,3.729495,19.394493,28.239396,0.157597,37.375870,0
REDE_FISICA_SEM_LOJA93,333959,0,VALV.LAVAT.CUBA E BIDE LUXO  GL 1601,U - METAIS E ACESSORIOS,9,28358.190000,269.538663,276.486000,42.452684,192.065417,318.045000,0.157501,46.738966,0
REDE_FISICA_SEM_LOJA93,479557,0,"PORCEL.A 26X106 ESM.AVE.CR SAT2,00M2",C - PISOS E REVESTIMENTOS,8,162040.809000,93.231558,97.178986,14.663343,64.275000,109.156624,0.157279,48.139948,0
REDE_FISICA_SEM_LOJA93,448451,0,"REVEST.A 35X58 RVE35910       2,00M2",C - PISOS E REVESTIMENTOS,8,47266.233000,31.789295,33.905570,4.996525,20.895000,36.722301,0.157176,49.788146,0
REDE_FISICA_SEM_LOJA93,429475,0,INT.INTERM.CJ.1I  10A   LGX020IN POP,E - MATERIAIS ELETRICOS,8,6748.140000,34.823832,31.962568,5.471359,28.245000,41.982500,0.157115,39.448559,0
REDE_FISICA_SEM_LOJA93,422084,0,"REVEST.A 37X74 MP37240     RT 1,92M2",C - PISOS E REVESTIMENTOS,7,43821.288000,54.478878,54.315000,8.503378,39.889500,64.005577,0.156086,44.266838,0
REDE_FISICA_SEM_LOJA93,451644,0,MESA 0.90X0.90 CJ/04 CAD.     CS/OFF,O - MOVEIS,5,15451.590000,1087.684500,1154.895000,169.737706,872.760000,1259.895000,0.156054,35.592582,0
REDE_FISICA_SEM_LOJA93,304667,0,PAPELEIRA               POLO CR 2020,U - METAIS E ACESSORIOS,8,86856.105000,622.801199,666.483840,97.148062,456.120000,698.355000,0.155986,38.894434,0
REDE_FISICA_SEM_LOJA93,350311,0,"LAMP.LED  BULBO     6,5W BR E27 MBIV",I - ILUMINACAO,6,16092.720000,8.057248,7.762934,1.256754,6.446087,9.907500,0.155978,42.960238,0
REDE_FISICA_SEM_LOJA93,215356,0,INT.PAR.MOD 1M S/TAMPA SL40030FLIG,E - MATERIAIS ELETRICOS,6,53157.405000,38.872432,38.973795,6.050935,30.345000,46.331424,0.155661,41.125350,0
REDE_FISICA_SEM_LOJA93,274457,0,FRITADOR 1 CESTO ELETR.   FE10N M220,N - INDUSTRIAL E NEGOCIOS,6,18558.330000,1054.267667,1020.050500,164.067569,892.080000,1311.450000,0.155622,39.778323,0
REDE_FISICA_SEM_LOJA93,463590,0,ARMARIO AEREO 0.70          BR 500689,O - MOVEIS,5,17899.455000,643.428333,615.895000,100.118083,535.395000,797.895000,0.155601,40.797084,0
REDE_FISICA_SEM_LOJA93,304374,0,CABIDE CR C33             POLO  2060,U - METAIS E ACESSORIOS,9,45078.915000,343.993636,345.450000,53.435927,228.246000,407.015000,0.155340,51.968694,0
REDE_FISICA_SEM_LOJA93,460283,0,LAV.ROUPA 17KG BWK17ABANA  BR M220V,D - ELETROS,7,124121.025000,2912.114596,2761.689000,450.476491,2361.450000,3744.580000,0.154691,47.495727,0
REDE_FISICA_SEM_LOJA93,419435,0,ARAND.LED PLS.   BR 3W QD   AM 18547,I - ILUMINACAO,9,218175.125000,59.135187,59.041354,9.133967,48.780577,74.024459,0.154459,42.688429,0
REDE_FISICA_SEM_LOJA93,333503,0,"PORCEL.A 83X83 ESM.CALACA.SATI2,10M2",C - PISOS E REVESTIMENTOS,7,62417.221650,83.870620,91.955525,12.952251,62.595000,96.180000,0.154431,40.043820,0
REDE_FISICA_SEM_LOJA93,387056,0,"CER.A 60X60 NEW TEC        P4 2,50M2",C - PISOS E REVESTIMENTOS,7,38224.725000,35.659847,37.455000,5.505165,24.045000,40.097542,0.154380,45.015735,0
REDE_FISICA_SEM_LOJA93,445881,0,LUMI.BALIZ.SOLAR ESPETO  3W VD 18615,I - ILUMINACAO,9,97208.685000,23.697779,25.219825,3.657562,19.353258,29.077759,0.154342,41.035494,0
REDE_FISICA_SEM_LOJA93,458439,0,COND.SPLIT 12000 EVAP.VUFI12     126,D - ELETROS,6,20504.820000,723.994444,755.790000,111.691950,501.526667,805.315000,0.154272,41.960037,0
REDE_FISICA_SEM_LOJA93,442253,0,LAV.ROUPA 17KG DIG LEC17     BR M220,D - ELETROS,7,124353.705000,2895.680543,2713.436250,446.018435,2466.922500,3672.033750,0.154029,41.617548,0
REDE_FISICA_SEM_LOJA93,117787,0,DUCHA JET SET 4T 6800W BR40150  M220,U - METAIS E ACESSORIOS,9,17222.835000,190.806343,194.220000,29.383233,136.395000,224.025000,0.153995,45.926146,0
REDE_FISICA_SEM_LOJA93,379553,0,FRITAD.ELET.AGUA/OLEO 18L FT3182M220,N - INDUSTRIAL E NEGOCIOS,7,31706.850000,1508.850000,1473.395000,232.223834,1259.580000,1819.895000,0.153908,37.135235,0
REDE_FISICA_SEM_LOJA93,393104,0,"REVEST.A 10X20 PARIS LILAC    0,37M2",C - PISOS E REVESTIMENTOS,5,12008.573850,107.327402,104.159509,16.517641,92.137500,135.450000,0.153900,40.355491,0
REDE_FISICA_SEM_LOJA93,426373,0,COND.SPLIT  9000 COND.HEFE09B     87,D - ELETROS,3,8335.215000,985.705000,976.395000,151.624520,838.950000,1141.770000,0.153823,30.721159,0
REDE_FISICA_SEM_LOJA93,232092,0,CHAPA CHURRASQUEIRA GAS 100CM   C100,N - INDUSTRIAL E NEGOCIOS,7,52481.940000,1392.308125,1443.172500,213.552871,944.895000,1573.950000,0.153380,45.180732,0
REDE_FISICA_SEM_LOJA93,167821,0,CUBA LOC.EMB.39X30 OVAL   10119 PR77,W - LOUCAS E PIAS,2,1104.285000,85.657500,85.657500,13.099153,76.395000,94.920000,0.152925,21.626828,0
REDE_FISICA_SEM_LOJA93,446696,0,BALCAO COZ. MDF CANTO FRJ/OFW 500333,O - MOVEIS,7,14980.350000,654.866875,700.783125,100.133934,464.546250,734.895000,0.152907,41.283009,0
REDE_FISICA_SEM_LOJA93,456648,0,BOMBA P/SUCCAO GARRAFAO       DL1205,B - UTILIDADES DOMESTICAS,6,12527.130000,20.101664,20.500278,3.067551,16.695000,23.900172,0.152602,35.843661,0
REDE_FISICA_SEM_LOJA93,445886,0,LUMI.LED PLS TARTARUGA BR 8W      NE,I - ILUMINACAO,9,44992.395000,29.201639,29.488421,4.451356,22.365000,37.443000,0.152435,51.634089,0
REDE_FISICA_SEM_LOJA93,426374,0,COND.SPLIT  9000 EVAP.HEFI09B  BR 87,D - ELETROS,2,5187.525000,729.850625,729.850625,111.115643,651.280000,808.421250,0.152244,21.530604,0
REDE_FISICA_SEM_LOJA93,472885,0,LUSTRE LED 115W AM   MR LP-800M 5916,I - ILUMINACAO,8,105419.464500,2071.222354,2230.948125,314.065967,1627.395000,2349.293625,0.151633,34.853748,0
REDE_FISICA_SEM_LOJA93,419817,0,TORNEIRA PIA COZ. HYDRAMOTION1167 PT,U - METAIS E ACESSORIOS,9,179905.757356,56.824975,59.564674,8.579324,43.027353,67.066667,0.150978,42.304134,0
REDE_FISICA_SEM_LOJA93,402994,0,SILICONE ACETICO TR VID/ALUM.   250G,S - TINTAS E QUIMICOS,9,38832.622500,32.843151,31.620266,4.956223,24.770977,41.422500,0.150906,50.700139,0
REDE_FISICA_SEM_LOJA93,452086,0,LAV.ROUPA 15.0KG CWH15ABA    BR M127,D - ELETROS,3,39674.040000,2279.622692,2414.895000,343.622690,1888.950000,2535.023077,0.150737,28.341229,0
REDE_FISICA_SEM_LOJA93,428770,0,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,9,107209.305000,28.843116,25.863214,4.343496,23.585806,34.486434,0.150590,37.792823,0
REDE_FISICA_SEM_LOJA93,430297,0,BALCAO COZ.1.20 1P/4G  FRJ/GRF 500343,O - MOVEIS,9,43423.957500,1270.764444,1274.595000,191.097391,1023.678250,1574.895000,0.150380,43.376784,0
REDE_FISICA_SEM_LOJA93,461150,0,REFRIG. 2P 400L FF BRM54JBB  BR M220,D - ELETROS,7,464871.162000,3488.713958,3596.370000,524.172402,2519.895000,4164.265000,0.150248,47.133987,0
REDE_FISICA_SEM_LOJA93,427630,0,LUSTRE MAD.  OSLO           VP80-CAF,I - ILUMINACAO,9,56306.985000,426.798704,442.045227,64.084611,356.035909,516.781364,0.150152,37.663061,0
REDE_FISICA_SEM_LOJA93,330430,0,VITRINE VER 1P 501L REFRIG. VCFVM127,N - INDUSTRIAL E NEGOCIOS,3,47291.370000,5822.460000,5389.020000,873.998562,5249.895000,6828.465000,0.150108,27.111736,0
REDE_FISICA_SEM_LOJA93,467962,0,COND.SPLIT 9000 EVAP.42AGVC  INV.157,D - ELETROS,10,274383.111200,1048.712887,1042.865542,157.400635,767.445000,1282.611750,0.150089,49.123717,0
REDE_FISICA_SEM_LOJA93,440829,0,ABRACAD.PLS ELET.       3/4  TMC  PT,E - MATERIAIS ELETRICOS,9,21366.801750,1.244669,1.306438,0.186470,0.922688,1.428000,0.149815,40.598153,0
REDE_FISICA_SEM_LOJA93,465819,0,TV LED 65 HDR SMT 8K NEO QLED QN65QN,R - ELETRONICOS,6,108378.973500,8739.501400,9448.944750,1303.843832,6823.950000,9917.268900,0.149190,35.394684,0
REDE_FISICA_SEM_LOJA93,382868,0,"REVEST.A 34X50 ICONIC GRA.MIX 2,38M2",C - PISOS E REVESTIMENTOS,7,31865.498700,55.237324,59.211923,8.237447,41.895000,62.895000,0.149128,38.017772,0
REDE_FISICA_SEM_LOJA93,429458,0,TOM.MOD 2P+T 20A         LG03020 POP,E - MATERIAIS ELETRICOS,9,111378.507191,9.958373,9.973340,1.483747,7.768029,12.855652,0.148995,51.088904,0
REDE_FISICA_SEM_LOJA93,421654,0,PRATO FUNDO CER.20CM  TERRAZZO 92617,B - UTILIDADES DOMESTICAS,4,8416.884000,13.162091,13.591508,1.960171,10.489500,14.975848,0.148925,34.085374,0
REDE_FISICA_SEM_LOJA93,326263,1,SUPORTE 4X2 3MOD.  BR 850200DUALE UP,E - MATERIAIS ELETRICOS,8,1949.325000,1.727972,1.740638,0.256404,1.381800,2.011800,0.148385,36.458927,0
REDE_FISICA_SEM_LOJA93,1007,0,CABECEIRA CIRCULAR P/CALHA DIR    BG,H - TUBOS E CONEXOES,2,14310.775500,24.934234,24.934234,3.699255,22.318466,27.550003,0.148360,20.981343,0
REDE_FISICA_SEM_LOJA93,464518,0,CUBA LOC.APOIO C/MESA D3        BEGE,W - LOUCAS E PIAS,9,60132.555000,741.444518,766.053750,109.828626,465.045000,847.590000,0.148128,51.594555,0
REDE_FISICA_SEM_LOJA93,458440,0,COND.SPLIT 12000 COND.VUFE12     126,D - ELETROS,6,29319.360000,1222.828542,1137.845625,180.785303,1093.015000,1553.475000,0.147842,37.655320,0
REDE_FISICA_SEM_LOJA93,476282,0,LENCOL JG SOLTE DPL JAMBU       2004,"K - CAMA, MESA E BANHO",7,9988.860000,145.938750,157.395000,21.564541,102.270000,162.645000,0.147764,41.370095,0
REDE_FISICA_SEM_LOJA93,383718,0,CUBA LOC.APOIO QUA.AMARYLLIS SLIM BR,W - LOUCAS E PIAS,8,20145.300000,574.862094,584.412500,84.925053,459.228000,682.788750,0.147731,38.889458,0
REDE_FISICA_SEM_LOJA93,405731,0,"REVEST.A 33X62 SPICE FOG.HD RT1,84M2",C - PISOS E REVESTIMENTOS,6,12141.654000,47.949380,47.292115,7.076409,37.724167,59.745000,0.147581,45.925168,0
REDE_FISICA_SEM_LOJA93,458432,0,COND.SPLIT 9000 EVAP.HBFI09  INV.123,D - ELETROS,3,8858.283000,780.673075,717.152625,114.903741,711.553500,913.313100,0.147185,25.844314,0
REDE_FISICA_SEM_LOJA93,380255,0,PUXAD.AL.POL. PAR    80CM      PARIS,"G - PORTAS, JANELAS E FECHADURAS",9,9496.620000,229.786407,216.545000,33.459248,204.645000,295.806000,0.145610,39.672059,0
REDE_FISICA_SEM_LOJA93,447373,0,BALCAO COZ.1.20 1P/4G      OFW001522,O - MOVEIS,8,41049.645000,1148.427344,1149.902500,167.063890,944.895000,1364.580000,0.145472,36.544323,0
REDE_FISICA_SEM_LOJA93,462420,0,DISPOSIT.SURTO ELET.2P+T 4X2 20A  BR,E - MATERIAIS ELETRICOS,9,17676.435000,29.272836,27.152143,4.245943,24.990000,34.588388,0.145047,32.789404,0
REDE_FISICA_SEM_LOJA93,384901,0,"PORCEL.A 60X60 ESM.CEMENT.GRI.2,15M2",C - PISOS E REVESTIMENTOS,5,5758.182675,48.165017,45.139500,6.983429,41.895000,56.595000,0.144990,30.520077,0
REDE_FISICA_SEM_LOJA93,297980,0,PORTA-GUARDANAPO 15CM        YK14643,B - UTILIDADES DOMESTICAS,9,12102.321000,55.480022,58.452545,8.042264,47.145000,63.361667,0.144958,29.229741,0
REDE_FISICA_SEM_LOJA93,253369,0,RESIST.DUCH.SPACE/MART    6400W M220,U - METAIS E ACESSORIOS,9,44020.900000,52.156899,50.032207,7.536925,45.953382,65.437105,0.144505,37.355986,0
REDE_FISICA_SEM_LOJA93,340105,0,GRELHA PLS RED.ESGO.BR 150    101150,H - TUBOS E CONEXOES,9,5549.355000,16.774344,15.645000,2.417868,15.225000,21.157500,0.144141,35.366510,0
REDE_FISICA_SEM_LOJA93,472179,0,XICARA CHA CER.200ML C/P      092783,B - UTILIDADES DOMESTICAS,5,15805.536250,13.596277,13.988366,1.954844,10.489500,15.645000,0.143778,37.918467,0
REDE_FISICA_SEM_LOJA93,462813,0,DISJ.BIPO.C DIN  70A       GII-C070A,E - MATERIAIS ELETRICOS,8,30552.900000,75.380384,71.932500,10.816153,61.845000,89.118077,0.143488,36.180602,0
REDE_FISICA_SEM_LOJA93,384787,0,"CER.A 60X60 LONDINIA       P4 2,50M2",C - PISOS E REVESTIMENTOS,3,5635.087500,35.354903,36.645000,5.072754,29.761667,39.658043,0.143481,27.991526,0
REDE_FISICA_SEM_LOJA93,441457,0,PLAFON LED BERLIN     3TONS 20W MBIV,I - ILUMINACAO,7,50192.625000,584.647705,625.346400,83.739234,466.515000,660.345000,0.143230,33.153299,0
REDE_FISICA_SEM_LOJA93,440039,0,"PORCEL.A 120X120 EPO.ONIX M.LX2,88M2",C - PISOS E REVESTIMENTOS,8,212289.184800,147.772242,143.875823,21.105210,124.950000,177.450000,0.142823,35.527647,0
REDE_FISICA_SEM_LOJA93,463736,0,CAPACETE  P/MOT. RAZOR SHA. AZ/VM 60,A - AUTOMOTIVO,9,20878.620000,460.703120,469.513333,65.555030,314.895000,535.395000,0.142293,47.861625,0
REDE_FISICA_SEM_LOJA93,476281,0,LENCOL JG SOLTE DPL NINHO       2002,"K - CAMA, MESA E BANHO",9,15046.920000,128.530180,127.402500,18.286571,104.895000,158.294063,0.142275,41.545933,0
REDE_FISICA_SEM_LOJA93,343018,0,"CER.A 10X10 ACETI.10040 TL P2 1,44M2",C - PISOS E REVESTIMENTOS,6,154174.262760,52.261842,53.005492,7.427164,42.413240,61.172464,0.142114,35.894686,0
REDE_FISICA_SEM_LOJA93,489642,0,TV LED 75 UHD SMT 4K        75UT8050,R - ELETRONICOS,10,179088.850500,4936.907279,4758.950000,701.298351,4198.950000,6734.700000,0.142052,51.363128,0
REDE_FISICA_SEM_LOJA93,457102,0,CAPACHO F.COCO 30X60       SORTIDO 2,V - DECORACAO,9,56375.760000,47.920479,46.095000,6.800300,43.356121,65.520000,0.141908,46.251371,0
REDE_FISICA_SEM_LOJA93,458291,0,SPOT LED TRILHO AM   6W      PT MBIV,I - ILUMINACAO,8,18090.555000,46.731713,47.414676,6.622900,37.668305,55.060385,0.141722,37.216867,0
REDE_FISICA_SEM_LOJA93,459256,0,CURVA 90 LISA CONDULETE  3/4 ELECTR.,E - MATERIAIS ELETRICOS,9,23507.788500,12.233814,12.458425,1.731740,9.345000,15.791774,0.141554,52.696355,0
REDE_FISICA_SEM_LOJA93,302866,0,CERVEJEIRA 1P CZD12AT        TI M220,D - ELETROS,8,90830.565000,2215.344868,2098.950000,313.572684,2057.139000,2988.265000,0.141546,42.030747,0
REDE_FISICA_SEM_LOJA93,463933,0,FRIGOBAR 45L MRCO6B2         BR M220,D - ELETROS,8,213451.842975,1142.473533,1180.558875,161.591246,786.750095,1331.295000,0.141440,47.663678,0
REDE_FISICA_SEM_LOJA93,425811,0,COND.SPLIT  9000 EVAP. 42TFCA09S5 81,D - ELETROS,5,5142.270000,560.863800,587.895000,79.304323,431.739000,630.945000,0.141397,35.517714,0
REDE_FISICA_SEM_LOJA93,421215,0,PANELEIRO 80CM 3P/1G       OFW001318,O - MOVEIS,2,6298.425000,1049.737500,1049.737500,148.269685,944.895000,1154.580000,0.141245,19.974994,0
REDE_FISICA_SEM_LOJA93,429472,0,INT.PAR CJ.2S    10A LGX202      POP,E - MATERIAIS ELETRICOS,9,45116.102500,23.070746,21.872586,3.227595,20.393516,28.462925,0.139900,34.976800,0
REDE_FISICA_SEM_LOJA93,399746,0,MANG.PLS JG CRISTALFLEX JARD.VM  20M,J - JARDINAGEM,9,4156.005000,81.417222,83.895000,11.368765,52.395000,90.195000,0.139636,46.427524,0
REDE_FISICA_SEM_LOJA93,481248,0,VASO DEC VID 22X10CM AMBA  56024-261,V - DECORACAO,6,6866.370000,82.362235,80.103333,11.429410,68.752895,99.645000,0.138770,37.507609,0
REDE_FISICA_SEM_LOJA93,435055,0,LIVRO FISHER PRICE MESVERSARIO  7312,"L - INFANTIL, LAZER E PETS",6,321.079500,6.980653,6.895000,0.967799,5.961667,8.645000,0.138640,38.439576,0
REDE_FISICA_SEM_LOJA93,459691,0,"REVEST.A 45X90 TROPICAL       2,00M2",C - PISOS E REVESTIMENTOS,9,81651.507000,97.354074,99.603000,13.491420,78.453900,114.450000,0.138581,36.974416,0
REDE_FISICA_SEM_LOJA93,405098,0,CAPA ALM.43X43 LISA FELPUDA  CAP-F72,V - DECORACAO,9,49784.770000,20.202542,19.387574,2.799514,17.797500,26.856513,0.138572,44.840957,0
REDE_FISICA_SEM_LOJA93,440872,0,"REVEST.A 45X90 FORME BIANCO   2,00M2",C - PISOS E REVESTIMENTOS,7,46367.160000,91.839540,95.595000,12.692678,68.145000,104.941667,0.138205,40.066257,0
REDE_FISICA_SEM_LOJA93,452087,0,PRATO RASO CER. 26CM RENASCENCA 4574,B - UTILIDADES DOMESTICAS,8,9255.015000,27.902958,29.636250,3.855026,20.754219,31.395000,0.138158,38.134956,0
REDE_FISICA_SEM_LOJA93,432017,0,CONSERV.HOR 2P 468L      ECH500 M220,N - INDUSTRIAL E NEGOCIOS,8,164938.515000,4184.278378,3976.651875,577.521419,3566.697273,5249.895000,0.138022,40.226715,0
REDE_FISICA_SEM_LOJA93,467256,0,VENT.COL 40CM 3V VTX-40C  PT/AZ M220,D - ELETROS,7,84011.111500,258.470365,247.922027,35.647022,202.654083,306.705000,0.137915,40.256420,0
REDE_FISICA_SEM_LOJA93,446660,0,"PORCEL.A 60X120ESM.CALI.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,8,92553.451200,149.761514,151.653933,20.650712,118.005000,180.495000,0.137891,41.726341,0
REDE_FISICA_SEM_LOJA93,348807,0,"CER.A 46X46 PSI62650       P5 2,58M2",C - PISOS E REVESTIMENTOS,10,237843.359775,30.518816,29.357783,4.208141,25.217222,38.243800,0.137887,42.683759,0
REDE_FISICA_SEM_LOJA93,475225,0,LUMI.EXT.AL. TARTARUGA C/GRADE RD PT,I - ILUMINACAO,9,25990.030500,11.461908,11.507236,1.577668,9.888761,15.039302,0.137644,44.936158,0
REDE_FISICA_SEM_LOJA93,343684,0,ABRACAD.PLS P/TUBO 15 A 35MM,E - MATERIAIS ELETRICOS,6,813.529500,3.996695,4.211958,0.549858,2.949130,4.383522,0.137578,35.889438,0
REDE_FISICA_SEM_LOJA93,453443,0,VENT.COL. 40CM VT-40C-NB  PT/PR M220,D - ELETROS,7,8576.820000,258.629196,260.295000,35.526949,207.645000,317.047500,0.137366,42.300909,0
REDE_FISICA_SEM_LOJA93,430299,0,BALCAO COZ.1.20 1P/4G  FRJ/OFW 500335,O - MOVEIS,10,141753.360000,1373.226179,1404.437677,187.875996,940.242188,1627.395000,0.136814,50.039303,0
REDE_FISICA_SEM_LOJA93,449084,0,FRIGIDEIRA GRILL 28CM           5137,B - UTILIDADES DOMESTICAS,5,26059.309500,136.695680,148.052316,18.645588,116.424000,154.192500,0.136402,27.629622,0
REDE_FISICA_SEM_LOJA93,446688,0,BUFFET 1.60X0.78 4P         OFF/NOCE,O - MOVEIS,9,40243.980000,910.616000,918.172500,124.196097,720.580000,1084.895000,0.136387,40.007533,0
REDE_FISICA_SEM_LOJA93,133332,0,FORNO INDL.AVULSO        EXTRA   F6I,N - INDUSTRIAL E NEGOCIOS,8,25912.635000,910.378563,915.925500,124.089330,667.395000,1057.770000,0.136305,42.880513,0
REDE_FISICA_SEM_LOJA93,419437,0,ARAND.LED PLS.   PT 3W QD   AM 18549,I - ILUMINACAO,9,205932.090000,60.108760,58.098521,8.189044,50.784267,74.193697,0.136237,38.945121,0
REDE_FISICA_SEM_LOJA93,453551,0,PNEU 215/65R16 DIRECTION  102H110198,A - AUTOMOTIVO,3,9463.965000,832.292222,776.136667,113.338985,757.995000,962.745000,0.136177,24.600735,0
