UNIVERSO_OPERACIONAL,COD_EMPRESA,CD_CIDADE,CD_ESTADO,CODIGO,DESCRICAO,NIVEL_1,CURVA_ABC_RECEITA,CURVA_ABC_ORIGEM,REPRICING_N_EMBALAGENS,REPRICING_FAIXA,SINAL_MARGEM_AUDITAVEL,SINAL_PRECO_LISTA,FLAG_CUSTO_VALIDO,MARGEM_BRUTA_PCT_COM_CUSTO,FLAG_MARGEM_NEGATIVA,REPRICING_RECEITA,ACAO_PRIMARIA,FAIXA_PRIORIDADE
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,449065,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,47025.856500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,467654,AP.JANTAR CER.12PC GRECIA     137391,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,46685.803500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,409415,MESA 1.35X0.90 CJ/04CAD.CS/OFF   133,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,46646.880000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,32.887214,0,46551.582000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,450470,MESA LAT. 0.45X0.30 MDF        BR/DO,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,46422.635000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,487031,COLCHA CASAL+P.TRAV 3PC PARIS SORT22,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,45925.425000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,467654,AP.JANTAR CER.12PC GRECIA     137391,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,45822.021000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,32.887214,0,45764.699000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,449065,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,45507.745500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,466771,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,45343.189500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,468853,FRITAD.ELET.6L AFN-60-BI     PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,44990.720833,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,485531,TOALHA PRAIA 80X140 PORTO AZ      01,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,44859.045000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,431654,TAPETE BANH.TEC.050X070 DALLAS SORT2,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,44786.280000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,472052,TAPETE BANH.TEC.050X070 DALLAS SOT02,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,44593.447500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,477352,TOALHA JG 2PC GRECIA CINTA   BR 1011,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,44451.617000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,423168,FRITAD.ELET.3.5L  FAMILY   AF30 M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,44211.814500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,467655,AP.JANTAR CER.12PC         BR 137392,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,43966.891500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,461150,REFRIG. 2P 400L FF BRM54JBB  BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,43833.121500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,467559,TV LED 77 HDR SMT 4K OLED QN77S90CAG,R - ELETRONICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,43487.839500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,43456.735875,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,419820,TORNEIRA PIA PARE.PT HYDRAMOTION1168,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,43302.945000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,478699,"PORCEL.A 58X58 ESM.LIME.MUS.AC1,68M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,36.639697,0,43234.052400,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,454105,REFRIG. 2P 386L FF CRM44AKB  IX M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,43194.690000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,485340,TOALHA JG 2PC ASPEN EXTRA SOFT    BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,43024.590000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,452120,FRITAD.ELET.4L AFN-40-BI     PT M127,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,42765.975000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,412281,LAV.ROUPA 11KG+SEC. CV5011T  PR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,42723.450000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,441981,LUSTRE LED 3EM1 45W   RS LP-02R 5183,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,40.103049,0,42475.776000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,42165.984000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,42140.511000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,42079.327500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,423168,FRITAD.ELET.3.5L  FAMILY   AF30 M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,41676.043500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,439331,MANTA CASAL MICROF.180X220 SORTIDA 2,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,41599.292000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,423167,FRITAD.ELET.3.5L  FAMILY   AF30 M127,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,41555.991750,PROMOVER,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,470177,LAV.ROUPA 13.0KG BWK13AB     BR M127,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,41473.215000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,419038,CORTINA 240X160 PTK.LISA SLIM    2MF,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,40934.670000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,446070,"PORCEL.A 90X180 EPO.ROYAL BLAC3,20M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,40702.368000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,423167,FRITAD.ELET.3.5L  FAMILY   AF30 M127,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,40626.495000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,489215,"FRITAD.ELET.   3,2 ESSENTIAL PT M127",D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,40356.211000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,470854,COND.SPLIT 18000 EVAP.AR18CV INV.172,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39878.517000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,485343,TOALHA JG 2PC ASPEN EXTRA SOFT    AZ,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39849.600000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,330462,VITRINE VER 1P 501L REFRIG. VCFVM220,N - INDUSTRIAL E NEGOCIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39696.825000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,427734,PLAFON LED RED. MILAO   BR  18W MBIV,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39543.000000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,419818,TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39463.737600,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,455048,LAMP.LED  BULBO KIT03 7W BR E27 MBIV,I - ILUMINACAO,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39394.911500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,430081,"PORCEL.A 90X90 ESM.ATENA MF AC1,63M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39293.301600,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,489214,"FRITAD.ELET.   3,5 ESSENTIAL PT M220",D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,39168.895500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,467654,AP.JANTAR CER.12PC GRECIA     137391,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,38965.741500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,487031,COLCHA CASAL+P.TRAV 3PC PARIS SORT22,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,38806.425000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,441982,LUSTRE LED AL. 45W NE LP-017 DO 5190,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,38496.192000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,477354,TOALHA JG 2PC GRECIA CINTA   RS 1997,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,38455.305000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,473195,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,38177.286000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,260273,"TINT.ESM.DIAL.B.AGUA BR 0,9L   PRETO",S - TINTAS E QUIMICOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,37995.321000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,470858,COND.SPLIT 18000 COND.AR18CV INV.172,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,37967.286000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,419818,TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,37752.645000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,37686.703688,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,467655,AP.JANTAR CER.12PC         BR 137392,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,37549.548750,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,470858,COND.SPLIT 18000 COND.AR18CV INV.172,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,37138.426500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,466771,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36822.345000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36744.697500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,473195,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36744.002750,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,450951,ESTANTE HOME 2.00X1.86        AMD/CH,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36671.565000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,477352,TOALHA JG 2PC GRECIA CINTA   BR 1011,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36482.040000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36414.262500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,485344,TOALHA JG 2PC ASPEN EXTRA SOFT    RS,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36209.565000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,440532,FRIGIDEIRA ANTIAD.03PC      PT 05725,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,36191.022000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35749.971600,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,467654,AP.JANTAR CER.12PC GRECIA     137391,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35642.155500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35613.333000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,473195,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35545.818000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,477352,TOALHA JG 2PC GRECIA CINTA   BR 1011,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35538.972955,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,447868,PRATO RASO PORC.28CM    PEIXES 80000,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,-52.764168,1,35481.136218,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,467654,AP.JANTAR CER.12PC GRECIA     137391,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35334.169500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,401648,REFRIG. 2P 371L FF     DFX41 PR M127,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35267.400000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,403647,PANELA PRESSAO ANTIAD.4.5L   CZ 6776,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,35241.176250,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,380339,"PORCEL.A 90X90 ESM.CARRAR.MATE1,60M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34893.482400,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,485337,TOALHA JG 2PC LILLE EXTRA SOFT   RS,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34684.335000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34622.122500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,401646,REFRIG. 2P 371L FF     DFN41 BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34385.400000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,487031,COLCHA CASAL+P.TRAV 3PC PARIS SORT22,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34321.126875,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,459357,PANO COPA MULTIFLEX  42X065  SORTIDO,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34247.465000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,460283,LAV.ROUPA 17KG BWK17ABANA  BR M220V,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34159.020000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,395200,LUSTRE ACO/VID.RED.      CR 1L  PAX2,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34072.027500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,485338,TOALHA JG 2PC LILLE EXTRA SOFT   AM,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34038.900000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,446034,FECH.DIG.SOB.                 FSP100,"G - PORTAS, JANELAS E FECHADURAS",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,34026.405000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33983.071500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,478529,CORTINA 540X280 INOVE MON BAR     AR,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33855.486000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,467773,COND.SPLIT 9000 EVAP.S3NQ09 INV. 143,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33826.107000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,348807,"CER.A 46X46 PSI62650       P5 2,58M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,56.900388,0,33584.556600,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,454104,REFRIG. 2P 386L FF CRM44ABA  BR M127,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33578.601000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33500.820500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,467655,AP.JANTAR CER.12PC         BR 137392,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33485.277000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,485337,TOALHA JG 2PC LILLE EXTRA SOFT   RS,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33464.266500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,489214,"FRITAD.ELET.   3,5 ESSENTIAL PT M220",D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33409.740000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,419820,TORNEIRA PIA PARE.PT HYDRAMOTION1168,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33364.695000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,485340,TOALHA JG 2PC ASPEN EXTRA SOFT    BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33190.290000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,403647,PANELA PRESSAO ANTIAD.4.5L   CZ 6776,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33157.729500,PROMOVER,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,465808,TV LED 43 HDR SMT 4K  QN43QN90CAGXZD,R - ELETRONICOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,33065.550000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,452086,LAV.ROUPA 15.0KG CWH15ABA    BR M127,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,32955.300000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,470176,LAV.ROUPA 13.0KG BWK13AB     BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,32948.370000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,477356,TOALHA JG 2PC GRECIA CINTA   AZ 3165,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,32903.241000,REPRECIFICAR,BAIXA
