ESCOPO_PRIORIZACAO,RANK_PRIORIDADE_ESCOPO,FAIXA_PRIORIDADE,UNIVERSO,COD_EMPRESA,CD_CIDADE,CD_ESTADO,TIPO_OPERACAO,FLAG_LOJA93,NIVEL_1,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,PART_RECEITA_RISCO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,PARES_LOJA_PRODUTO,PARES_RUPTURA_CRITICO,PARES_EM_RUPTURA,PARES_CRITICO,PCT_PARES_RUPTURA_CRITICO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,PARES_DIAS_COBERTURA_INFINITO,ACAO_RECOMENDADA,EVIDENCIA_PRIORIZACAO
REDE_FISICA_SEM_LOJA93,91,MONITORAR,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,F - FERRAMENTAS,984592.073500,984592.073500,100.000000,0.299055,21,21,20,1,100.000000,1.428571,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 21 pares em ruptura/crítico de F - FERRAMENTAS na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 984.592,07; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,92,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,V - DECORACAO,968891.738500,955638.344500,98.632108,0.290260,125,119,118,1,95.200000,15.898186,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 119 pares em ruptura/crítico de V - DECORACAO na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 955.638,34; 95,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,93,MONITORAR,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,S - TINTAS E QUIMICOS,965448.310091,945410.950091,97.924554,0.287154,65,63,61,2,96.923077,1.961172,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 63 pares em ruptura/crítico de S - TINTAS E QUIMICOS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 945.410,95; 96,9% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,94,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,S - TINTAS E QUIMICOS,925166.491500,908262.541500,98.172875,0.275871,65,64,61,3,98.461538,1.882784,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 64 pares em ruptura/crítico de S - TINTAS E QUIMICOS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 908.262,54; 98,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,95,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,E - MATERIAIS ELETRICOS,906138.732129,904217.127129,99.787935,0.274642,111,105,102,3,94.594595,15.266912,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 105 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 904.217,13; 94,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,96,MONITORAR,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,"G - PORTAS, JANELAS E FECHADURAS",886761.427500,884571.127500,99.753000,0.268675,39,38,35,3,97.435897,6.679929,0.000000,0,"Validar saldo físico/transferências e priorizar a reposição dos 38 pares em ruptura/crítico de G - PORTAS, JANELAS E FECHADURAS na loja 4 (RECIFE-PE).","Receita histórica associada aos pares em ruptura/crítico: R$ 884.571,13; 97,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,97,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,F - FERRAMENTAS,891802.075500,873145.539000,97.907996,0.265205,21,19,19,0,90.476190,26.387845,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 19 pares em ruptura/crítico de F - FERRAMENTAS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 873.145,54; 90,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,98,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,"G - PORTAS, JANELAS E FECHADURAS",852407.790500,845666.265500,99.209120,0.256858,39,33,33,0,84.615385,24.022556,0.000000,1,"Validar saldo físico/transferências e priorizar a reposição dos 33 pares em ruptura/crítico de G - PORTAS, JANELAS E FECHADURAS na loja 6 (JOAO PESSOA-PB).","Receita histórica associada aos pares em ruptura/crítico: R$ 845.666,27; 84,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,99,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,W - LOUCAS E PIAS,846609.200500,835000.925500,98.628851,0.253619,90,82,81,1,91.111111,4.034483,0.000000,3,Validar saldo físico/transferências e priorizar a reposição dos 82 pares em ruptura/crítico de W - LOUCAS E PIAS na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 835.000,93; 91,1% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,100,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,"G - PORTAS, JANELAS E FECHADURAS",911041.561500,826448.637000,90.714702,0.251021,39,33,30,3,84.615385,20.836466,0.000000,1,"Validar saldo físico/transferências e priorizar a reposição dos 33 pares em ruptura/crítico de G - PORTAS, JANELAS E FECHADURAS na loja 3 (SALVADOR-BA).","Receita histórica associada aos pares em ruptura/crítico: R$ 826.448,64; 84,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,101,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,S - TINTAS E QUIMICOS,797978.934337,796099.644337,99.764494,0.241803,65,61,57,4,93.846154,10.183741,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 61 pares em ruptura/crítico de S - TINTAS E QUIMICOS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 796.099,64; 93,8% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,102,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,N - INDUSTRIAL E NEGOCIOS,788555.246500,765928.481500,97.130605,0.232639,71,67,67,0,94.366197,11.590734,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 67 pares em ruptura/crítico de N - INDUSTRIAL E NEGOCIOS na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 765.928,48; 94,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,103,MONITORAR,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,V - DECORACAO,753860.294923,753860.294923,100.000000,0.228973,127,127,127,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 127 pares em ruptura/crítico de V - DECORACAO na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 753.860,29; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,104,MONITORAR,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,W - LOUCAS E PIAS,738202.384500,732982.204500,99.292852,0.222632,90,86,85,1,95.555556,2.107438,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 86 pares em ruptura/crítico de W - LOUCAS E PIAS na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 732.982,20; 95,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,105,MONITORAR,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,O - MOVEIS,719062.088500,719062.088500,100.000000,0.218404,193,193,193,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 193 pares em ruptura/crítico de O - MOVEIS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 719.062,09; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,106,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,M - MAQUINAS E MOTORES,708489.463500,708489.463500,100.000000,0.215193,21,21,20,1,100.000000,1.428571,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 21 pares em ruptura/crítico de M - MAQUINAS E MOTORES na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 708.489,46; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,107,MONITORAR,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,V - DECORACAO,737434.923500,703510.788500,95.399711,0.213681,121,113,108,5,93.388430,53.652304,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 113 pares em ruptura/crítico de V - DECORACAO na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 703.510,79; 93,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,108,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,O - MOVEIS,712829.171250,670895.772750,94.117329,0.203774,180,163,152,11,90.555556,18.407448,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 163 pares em ruptura/crítico de O - MOVEIS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 670.895,77; 90,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,109,MONITORAR,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,N - INDUSTRIAL E NEGOCIOS,672333.214000,636999.244000,94.744575,0.193479,71,69,69,0,97.183099,2.668928,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 69 pares em ruptura/crítico de N - INDUSTRIAL E NEGOCIOS na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 636.999,24; 97,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,110,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,M - MAQUINAS E MOTORES,639423.046500,631412.806500,98.747271,0.191782,21,20,19,1,95.238095,3.492063,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 20 pares em ruptura/crítico de M - MAQUINAS E MOTORES na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 631.412,81; 95,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,111,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,O - MOVEIS,696398.377500,627366.411000,90.087288,0.190553,182,159,154,5,87.362637,34.656118,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 159 pares em ruptura/crítico de O - MOVEIS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 627.366,41; 87,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,112,MONITORAR,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,F - FERRAMENTAS,627783.376500,626571.781500,99.807004,0.190312,21,20,18,2,95.238095,10.434943,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 20 pares em ruptura/crítico de F - FERRAMENTAS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 626.571,78; 95,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,113,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,N - INDUSTRIAL E NEGOCIOS,608069.668500,607101.148500,99.840722,0.184398,71,70,69,1,98.591549,3.314146,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 70 pares em ruptura/crítico de N - INDUSTRIAL E NEGOCIOS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 607.101,15; 98,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,114,MONITORAR,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,F - FERRAMENTAS,576170.038500,576170.038500,100.000000,0.175003,21,21,21,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 21 pares em ruptura/crítico de F - FERRAMENTAS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 576.170,04; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,115,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,E - MATERIAIS ELETRICOS,572749.068292,566658.123292,98.936542,0.172114,110,105,102,3,95.454545,19.974247,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 105 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 566.658,12; 95,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,116,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,F - FERRAMENTAS,586555.914000,557234.664000,95.001116,0.169251,21,20,20,0,95.238095,2.436090,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 20 pares em ruptura/crítico de F - FERRAMENTAS na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 557.234,66; 95,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,117,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,V - DECORACAO,549491.488000,543311.608000,98.875346,0.165023,125,121,118,3,96.800000,6.531968,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 121 pares em ruptura/crítico de V - DECORACAO na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 543.311,61; 96,8% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,118,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,N - INDUSTRIAL E NEGOCIOS,565112.632000,538716.682000,95.329082,0.163627,68,65,64,1,95.588235,4.633047,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 65 pares em ruptura/crítico de N - INDUSTRIAL E NEGOCIOS na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 538.716,68; 95,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,119,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,F - FERRAMENTAS,535842.368250,535317.053250,99.901965,0.162594,21,20,19,1,95.238095,26.302521,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 20 pares em ruptura/crítico de F - FERRAMENTAS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 535.317,05; 95,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,120,MONITORAR,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,E - MATERIAIS ELETRICOS,536823.384718,518736.504718,96.630758,0.157558,110,94,92,2,85.454545,49.974468,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 94 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 518.736,50; 85,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,121,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,"G - PORTAS, JANELAS E FECHADURAS",513202.751000,504664.361000,98.336254,0.153284,39,31,31,0,79.487179,17.487363,0.000000,4,"Validar saldo físico/transferências e priorizar a reposição dos 31 pares em ruptura/crítico de G - PORTAS, JANELAS E FECHADURAS na loja 5 (ARACAJU-SE).","Receita histórica associada aos pares em ruptura/crítico: R$ 504.664,36; 79,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,122,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,W - LOUCAS E PIAS,482524.518000,480735.528000,99.629244,0.146016,90,85,79,6,94.444444,3.620690,0.000000,3,Validar saldo físico/transferências e priorizar a reposição dos 85 pares em ruptura/crítico de W - LOUCAS E PIAS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 480.735,53; 94,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,123,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,E - MATERIAIS ELETRICOS,489996.138000,472745.163000,96.479365,0.143589,111,97,96,1,87.387387,29.892398,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 97 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 472.745,16; 87,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,124,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,W - LOUCAS E PIAS,468527.262000,434837.172000,92.809364,0.132075,90,87,82,5,96.666667,4.646581,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 87 pares em ruptura/crítico de W - LOUCAS E PIAS na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 434.837,17; 96,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,125,MONITORAR,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,W - LOUCAS E PIAS,433287.235500,433287.235500,100.000000,0.131604,90,90,90,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 90 pares em ruptura/crítico de W - LOUCAS E PIAS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 433.287,24; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,126,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,V - DECORACAO,424346.861750,412366.361750,97.176720,0.125250,122,110,107,3,90.163934,17.764170,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 110 pares em ruptura/crítico de V - DECORACAO na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 412.366,36; 90,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,127,MONITORAR,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,M - MAQUINAS E MOTORES,404215.686000,381557.211000,94.394459,0.115892,21,18,17,1,85.714286,33.642857,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 18 pares em ruptura/crítico de M - MAQUINAS E MOTORES na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 381.557,21; 85,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,128,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,U - METAIS E ACESSORIOS,424934.643000,373437.487500,87.881159,0.113426,141,115,112,3,81.560284,34.138976,0.000000,9,Validar saldo físico/transferências e priorizar a reposição dos 115 pares em ruptura/crítico de U - METAIS E ACESSORIOS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 373.437,49; 81,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,129,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,N - INDUSTRIAL E NEGOCIOS,372978.480000,371855.295000,99.698861,0.112945,70,68,66,2,97.142857,4.369338,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 68 pares em ruptura/crítico de N - INDUSTRIAL E NEGOCIOS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 371.855,30; 97,1% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,130,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,M - MAQUINAS E MOTORES,434784.630000,355247.760000,81.706605,0.107901,21,18,15,3,85.714286,8.004545,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 18 pares em ruptura/crítico de M - MAQUINAS E MOTORES na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 355.247,76; 85,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,131,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,M - MAQUINAS E MOTORES,403572.078000,352033.038000,87.229285,0.106925,21,19,18,1,90.476190,7.780220,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 19 pares em ruptura/crítico de M - MAQUINAS E MOTORES na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 352.033,04; 90,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,132,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,A - AUTOMOTIVO,346049.544000,342608.694000,99.005677,0.104062,19,18,17,1,94.736842,3.337321,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 18 pares em ruptura/crítico de A - AUTOMOTIVO na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 342.608,69; 94,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,133,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,N - INDUSTRIAL E NEGOCIOS,347086.750500,335414.320500,96.637028,0.101877,70,64,63,1,91.428571,3.970588,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 64 pares em ruptura/crítico de N - INDUSTRIAL E NEGOCIOS na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 335.414,32; 91,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,134,MONITORAR,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,"G - PORTAS, JANELAS E FECHADURAS",342375.229000,331800.784000,96.911446,0.100779,39,35,34,1,89.743590,4.768721,0.000000,2,"Validar saldo físico/transferências e priorizar a reposição dos 35 pares em ruptura/crítico de G - PORTAS, JANELAS E FECHADURAS na loja 7 (NATAL-RN).","Receita histórica associada aos pares em ruptura/crítico: R$ 331.800,78; 89,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,135,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,N - INDUSTRIAL E NEGOCIOS,311355.516500,310227.081500,99.637573,0.094227,69,65,64,1,94.202899,11.890547,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 65 pares em ruptura/crítico de N - INDUSTRIAL E NEGOCIOS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 310.227,08; 94,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,136,MONITORAR,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,"G - PORTAS, JANELAS E FECHADURAS",309959.160000,309959.160000,100.000000,0.094145,39,39,39,0,100.000000,0.000000,0.000000,0,"Validar saldo físico/transferências e priorizar a reposição dos 39 pares em ruptura/crítico de G - PORTAS, JANELAS E FECHADURAS na loja 9 (SALVADOR-BA).","Receita histórica associada aos pares em ruptura/crítico: R$ 309.959,16; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,137,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,A - AUTOMOTIVO,309809.664500,307313.499500,99.194291,0.093342,19,17,17,0,89.473684,10.894737,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 17 pares em ruptura/crítico de A - AUTOMOTIVO na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 307.313,50; 89,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,138,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,F - FERRAMENTAS,305115.447000,299377.050000,98.119270,0.090931,20,17,16,1,85.000000,22.631579,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 17 pares em ruptura/crítico de F - FERRAMENTAS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 299.377,05; 85,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,139,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,W - LOUCAS E PIAS,319147.468500,293835.748500,92.068958,0.089248,90,70,67,3,77.777778,7.151316,0.000000,14,Validar saldo físico/transferências e priorizar a reposição dos 70 pares em ruptura/crítico de W - LOUCAS E PIAS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 293.835,75; 77,8% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,140,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,V - DECORACAO,302777.695500,287313.064500,94.892414,0.087267,120,104,103,1,86.666667,37.600653,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 104 pares em ruptura/crítico de V - DECORACAO na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 287.313,06; 86,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,141,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,M - MAQUINAS E MOTORES,337059.429000,284090.709000,84.285050,0.086288,21,20,15,5,95.238095,10.571429,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 20 pares em ruptura/crítico de M - MAQUINAS E MOTORES na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 284.090,71; 95,2% dos pares da categoria na loja estão em ruptura/crítico."
