UNIVERSO,NIVEL_1,NIVEL_2,PARES_LOJA_PRODUTO,SKUS_DISTINTOS,LOJAS_DISTINTAS,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,RECEITA_EM_RUPTURA,RECEITA_CRITICO,PARES_RUPTURA_CRITICO,PARES_COM_RECEITA_HISTORICA,PARES_SEM_RECEITA_HISTORICA,PARES_DIAS_COBERTURA_FINITO,PARES_DIAS_COBERTURA_INFINITO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,DIAS_COBERTURA_P25_FINITA,DIAS_COBERTURA_P75_FINITA,ESTOQUE_PROJ_TOTAL,ESTOQUE_PROJ_MEDIANA,VENDA_MEDIA_MES_TOTAL,PARES_EM_RUPTURA,PARES_CRITICO,PARES_ATENCAO,PARES_SAUDAVEL,PARES_STATUS_SEM_VENDA,PCT_PARES_RUPTURA_CRITICO,PCT_PARES_EM_RUPTURA,PCT_PARES_CRITICO,PCT_PARES_DIAS_INFINITO,PCT_PARES_SEM_RECEITA_HISTORICA,PART_RECEITA_RISCO_PCT,PART_RECEITA_UNIVERSO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,RECEITA_ETAPA3,TRANSACOES_ETAPA3_LINHAS_VENDA,SKUS_ATIVOS_ETAPA3,PART_RECEITA_ETAPA3_PCT,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,DIF_RECEITA_VS_ETAPA3,RANK_REPOSICAO
REDE_COMPLETA,N - INDUSTRIAL E NEGOCIOS,NH - DESCARTAVEIS,11,1,11,8525.349000,5768.364000,5536.314000,232.050000,8,8,3,11,0,79.829956,0.000000,0.000000,44.926829,28.000000,0.000000,25.838702,7,1,2,1,0,72.727273,63.636364,9.090909,0.000000,27.272727,67.661324,0.001767,0.001195,8525.349000,301,1,0.001767,-67.986147,0.000000,115
REDE_COMPLETA,T - ARTIGOS DE EPOCA,TH - ESCOLAR,11,1,11,4429.215000,4429.215000,4429.215000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-283.000000,-24.000000,30.571459,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.000918,0.000918,4429.215000,285,1,0.000918,-87.628866,0.000000,116
REDE_COMPLETA,R - ELETRONICOS,RE - INFORMATICA,11,1,11,4290.720000,4290.720000,4290.720000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-96.000000,-7.000000,15.028571,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.000889,0.000889,4290.720000,81,1,0.000889,-87.656018,0.000000,117
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BI - ACESSORIOS PARA SERVIR - PLASTICOS,22,2,11,3406.431000,2529.975000,2350.635000,179.340000,19,9,13,22,0,12.053146,0.000000,0.000000,0.000000,-29.000000,0.000000,31.166134,18,1,2,1,0,86.363636,81.818182,4.545455,0.000000,59.090909,74.270549,0.000706,0.000524,3406.431000,218,2,0.000706,-29.413188,0.000000,118
REDE_COMPLETA,"G - PORTAS, JANELAS E FECHADURAS",GB - JANELAS,11,1,11,2391.480000,2391.480000,439.740000,1951.740000,11,3,8,11,0,1.136364,0.000000,0.000000,0.000000,0.000000,0.000000,4.400000,10,1,0,0,0,100.000000,90.909091,9.090909,0.000000,72.727273,100.000000,0.000496,0.000496,2391.480000,12,1,0.000496,-71.893807,0.000000,119
REDE_COMPLETA,A - AUTOMOTIVO,AG - ACESSORIOS AUTOMOTIVOS,11,1,11,2377.515000,1107.015000,650.370000,456.645000,7,6,5,9,2,27.166667,22.500000,0.000000,30.000000,20.000000,1.000000,8.121212,4,3,2,0,2,63.636364,36.363636,27.272727,18.181818,45.454545,46.561851,0.000493,0.000229,2377.515000,50,1,0.000493,-43.992008,0.000000,120
REDE_COMPLETA,Q - BASICOS CONSTRUCAO,QD - TIJOLOS E BLOCOS,11,1,11,4205.134500,217.035000,217.035000,0.000000,9,3,8,10,1,5.020921,0.000000,0.000000,0.000000,30.000000,0.000000,16.950000,9,0,1,0,1,81.818182,81.818182,0.000000,9.090909,72.727273,5.161190,0.000872,0.000045,4205.134500,73,1,0.000872,-48.155254,0.000000,121
REDE_FISICA_SEM_LOJA93,C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,2964,315,10,54087458.166994,53080465.189311,52629259.391331,451205.797980,2866,2119,845,2940,24,12.239002,0.000000,0.000000,0.000000,-667069.910000,-56.700000,90385.465789,2816,50,18,56,24,96.693657,95.006748,1.686910,0.809717,28.508772,98.138214,16.428235,16.122376,54087458.166994,43299,315,16.428235,-52.210326,0.000000,1
REDE_FISICA_SEM_LOJA93,D - ELETROS,DA - AR E VENTILACAO,1202,123,10,48878287.874184,47348742.557860,46536165.270042,812577.287818,1138,874,328,1165,37,117.396300,0.000000,0.000000,0.000000,-62404.000000,-4.000000,7069.903616,1130,8,9,18,37,94.675541,94.009983,0.665557,3.078203,27.287854,96.870706,14.846029,14.381453,48878287.874184,25395,123,14.846029,-64.412766,-0.000000,2
REDE_FISICA_SEM_LOJA93,R - ELETRONICOS,RA - IMAGEM,207,23,10,20876436.587516,20826850.243016,20783362.403516,43487.839500,203,188,19,204,3,0.333333,0.000000,0.000000,0.000000,-8344.000000,-3.000000,1039.308628,202,1,1,0,3,98.067633,97.584541,0.483092,1.449275,9.178744,99.762477,6.340897,6.325836,20876436.587516,4784,23,6.340897,94.938751,0.000000,3
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IB - RESIDENCIAL,1299,134,10,13386946.740750,12063596.010750,11812304.885000,251291.125750,1139,1106,193,1230,69,18.586969,0.000000,0.000000,0.000000,-76790.000000,-14.000000,9773.101638,1111,28,28,63,69,87.682833,85.527329,2.155504,5.311778,14.857583,90.114619,4.066079,3.664132,13386946.740750,47902,134,4.066079,-60.071481,0.000000,4
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KC - BANHO,2039,215,10,11721404.833806,11541888.518331,11414048.228831,127840.289500,1994,1884,155,2037,2,4.178894,0.000000,0.000000,0.000000,-196840.000000,-53.000000,21245.341924,1963,31,12,31,2,97.793036,96.272683,1.520353,0.098087,7.601766,98.468474,3.560197,3.505671,11721404.833806,121475,215,3.560197,-58.469663,0.000000,5
REDE_FISICA_SEM_LOJA93,D - ELETROS,DB - REFRIGERACAO,455,46,10,11112532.773280,11038875.441280,10785094.221280,253781.220000,441,260,195,449,6,7.169414,0.000000,0.000000,0.000000,-2934.000000,-1.000000,674.833496,437,4,3,5,6,96.923077,96.043956,0.879121,1.318681,42.857143,99.337169,3.375261,3.352889,11112532.773280,3056,46,3.375261,-3.967010,-0.000000,6
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SB - MASSAS E TEXTURAS,60,6,10,9961646.793793,9961577.598793,9959773.383793,1804.215000,59,41,19,60,0,2.166667,0.000000,0.000000,0.000000,-120928.000000,-1.500000,6222.654433,57,2,1,0,0,98.333333,95.000000,3.333333,0.000000,31.666667,99.999305,3.025697,3.025676,9961646.793793,5757,6,3.025697,-1.796371,0.000000,7
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KA - CAMA,1166,123,10,10880317.267031,9627052.880491,9569571.750491,57481.130000,1077,1061,105,1154,12,16.148825,0.000000,0.000000,0.000000,-63012.000000,-20.000000,12648.054494,1059,18,25,52,12,92.367067,90.823328,1.543739,1.029160,9.005146,88.481362,3.304729,2.924069,10880317.267031,51469,123,3.304729,-72.501922,0.000000,8
REDE_FISICA_SEM_LOJA93,D - ELETROS,DD - LAVADORAS E SECADORES,270,27,10,8432391.807175,8187424.654675,7922364.796675,265059.858000,262,151,119,265,5,23.814282,0.000000,0.000000,0.000000,-2148.000000,0.000000,472.263487,259,3,0,3,5,97.037037,95.925926,1.111111,1.851852,44.074074,97.094927,2.561209,2.486804,8432391.807175,2028,27,2.561209,-46.550447,0.000000,9
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SA - TINTAS,429,43,10,7359856.495425,7278881.282925,7201686.710925,77194.572000,420,383,46,428,1,7.034164,0.000000,0.000000,0.000000,-38446.000000,-24.000000,3440.458108,410,10,5,3,1,97.902098,95.571096,2.331002,0.233100,10.722611,98.899772,2.235443,2.210848,7359856.495425,26129,43,2.235443,-61.305088,0.000000,10
REDE_FISICA_SEM_LOJA93,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,477,50,10,7604414.380000,7016477.548000,6658542.313000,357935.235000,457,370,107,471,6,17.301686,0.000000,0.000000,0.000000,-4515.000000,-3.000000,931.951693,446,11,5,9,6,95.807128,93.501048,2.306080,1.257862,22.431866,92.268480,2.309724,2.131147,7604414.380000,5633,50,2.309724,-44.631267,0.000000,11
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,723,74,10,7191060.723880,6975423.118074,6908214.813328,67208.304746,697,638,85,718,5,9.460915,0.000000,0.000000,0.000000,-116970.000000,-46.000000,10296.483612,686,11,8,13,5,96.403873,94.882434,1.521438,0.691563,11.756570,97.001310,2.184174,2.118678,7191060.723880,54058,74,2.184174,-39.329331,0.000000,12
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,350,35,10,7104438.588284,6748407.123457,6435443.018957,312964.104500,324,243,107,339,11,9.911277,0.000000,0.000000,0.000000,-26202.000000,-3.000000,4034.593916,315,9,8,7,11,92.571429,90.000000,2.571429,3.142857,30.571429,94.988605,2.157864,2.049725,7104438.588284,19042,34,2.157864,-84.402265,0.000000,13
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BA - COZINHAR,554,57,10,6684006.389472,6416209.732139,6324404.452139,91805.280000,522,468,86,554,0,17.002547,0.000000,0.000000,0.000000,-35870.000000,-22.000000,4182.174386,515,7,10,22,0,94.223827,92.960289,1.263538,0.000000,15.523466,95.993471,2.030164,1.948825,6684006.389472,25550,57,2.030164,-10.390846,-0.000000,14
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,620,66,10,6299656.748000,5707473.243500,5552369.763500,155103.480000,578,570,50,609,11,17.662671,0.000000,0.000000,0.000000,-8973.000000,-3.000000,1975.323178,559,19,10,21,11,93.225806,90.161290,3.064516,1.774194,8.064516,90.599750,1.913424,1.733557,6299656.748000,9861,66,1.913424,-66.588978,0.000000,15
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,"FA - GOLPE, PERFURACAO E FIXACAO ELETRICA",88,9,10,5439373.110500,5413656.405500,5412072.795500,1583.610000,84,64,24,87,1,10.705687,0.000000,0.000000,0.000000,-6873.000000,-12.000000,516.431182,83,1,1,2,1,95.454545,94.318182,1.136364,1.136364,27.272727,99.527212,1.652126,1.644315,5439373.110500,4863,9,1.652126,-4.308994,0.000000,16
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IA - LAMPADAS,334,34,10,6312179.198802,5298360.513526,5258913.207026,39447.306500,287,276,58,315,19,76.481266,0.000000,0.000000,0.000000,-114814.000000,-84.000000,13427.178353,285,2,3,25,19,85.928144,85.329341,0.598802,5.688623,17.365269,83.938690,1.917227,1.609296,6312179.198802,51104,34,1.917227,-8.278467,0.000000,17
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",230,23,10,5397893.774177,5289448.805027,5279872.101527,9576.703500,209,175,55,221,9,8.062378,0.000000,0.000000,0.000000,-30811.000000,-10.500000,3503.484618,204,5,7,5,9,90.869565,88.695652,2.173913,3.913043,23.913043,97.990976,1.639527,1.606589,5397893.774177,11636,22,1.639527,-8.329816,0.000000,18
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VF - CORTINAS,574,60,10,5211270.258568,5192700.378568,5182150.083568,10550.295000,560,528,46,568,6,10.835022,0.000000,0.000000,0.000000,-32595.000000,-24.000000,3143.854666,557,3,4,4,6,97.560976,97.038328,0.522648,1.045296,8.013937,99.643659,1.582843,1.577203,5211270.258568,20534,60,1.582843,-54.618474,0.000000,19
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GC - FECHADURAS,199,20,10,4819903.167750,4688400.537750,4678669.662750,9730.875000,174,167,32,194,5,21.584942,0.000000,0.000000,0.000000,-18016.000000,-14.000000,1980.290588,171,3,6,14,5,87.437186,85.929648,1.507538,2.512563,16.080402,97.271675,1.463972,1.424030,4819903.167750,11700,20,1.463972,-55.068638,0.000000,20
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,2306,236,10,5794126.123399,4597387.426049,4292631.219549,304756.206500,1972,1735,571,2266,40,51.881312,0.000000,0.000000,0.000000,-122809.000000,-5.000000,35906.075483,1852,120,54,240,40,85.516045,80.312229,5.203816,1.734605,24.761492,79.345657,1.759877,1.396386,5794126.123399,86554,236,1.759877,-66.671929,-0.000000,21
REDE_FISICA_SEM_LOJA93,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,282,30,10,4676748.690465,4486915.932840,4413311.048340,73604.884500,256,166,116,266,16,24.649521,0.000000,0.000000,0.000000,-6301.000000,-2.000000,1683.455405,254,2,2,8,16,90.780142,90.070922,0.709220,5.673759,41.134752,95.940925,1.420491,1.362832,4676748.690465,7454,30,1.420491,-83.272001,0.000000,22
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,430,43,10,4183192.302961,4162635.822961,4161245.727961,1390.095000,359,322,108,386,44,30.127509,0.000000,0.000000,0.000000,-498046.000000,-72.000000,30621.297554,355,4,5,22,44,83.488372,82.558140,0.930233,10.232558,25.116279,99.508593,1.270580,1.264337,4183192.302961,46278,43,1.270580,8.237572,-0.000000,23
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,365,37,10,4121263.742732,4111319.717732,4109512.247732,1807.470000,328,319,46,337,28,4.404901,0.000000,0.000000,0.000000,-159896.000000,-48.000000,8707.754746,325,3,3,6,28,89.863014,89.041096,0.821918,7.671233,12.602740,99.758714,1.251771,1.248750,4121263.742732,46523,37,1.251771,-1.992644,0.000000,24
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,ID - JARDIM,210,21,10,4085497.519122,3975056.979122,3953703.234122,21353.745000,181,176,34,194,16,114.257850,0.000000,0.000000,0.000000,-54789.000000,-54.000000,5316.894799,176,5,3,10,16,86.190476,83.809524,2.380952,7.619048,16.190476,97.296766,1.240907,1.207363,4085497.519122,14730,21,1.240907,-24.233210,0.000000,25
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OC - QUARTO,528,55,10,3258623.725000,3072254.783500,3044543.288500,27711.495000,491,416,112,523,5,41.006187,0.000000,0.000000,0.000000,-12249.000000,-6.000000,1747.864663,480,11,10,22,5,92.992424,90.909091,2.083333,0.946970,21.212121,94.280747,0.989757,0.933150,3258623.725000,16408,55,0.989757,-46.949774,0.000000,26
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,632,66,10,2972745.172875,2909790.679875,2908865.734875,924.945000,619,569,63,630,2,5.904082,0.000000,0.000000,0.000000,-87902.000000,-61.000000,6397.388180,617,2,2,9,2,97.943038,97.626582,0.316456,0.316456,9.968354,97.882278,0.902926,0.883804,2972745.172875,48549,66,0.902926,-55.989595,0.000000,27
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BJ - JOGOS E CONJUNTOS PARA SERVIR,359,37,10,3118150.890913,2794502.768913,2739507.128913,54995.640000,319,258,101,350,9,40.616997,0.000000,0.000000,0.000000,-11976.000000,-12.000000,2052.937715,309,10,2,29,9,88.857939,86.072423,2.785515,2.506964,28.133705,89.620511,0.947090,0.848787,3118150.890913,12408,37,0.947090,-83.569129,-0.000000,28
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WB - CUBAS E PIAS,500,50,10,2723950.323500,2687126.928500,2671904.658500,15222.270000,462,389,111,479,21,3.806496,0.000000,0.000000,0.000000,-5122.000000,-2.000000,752.728138,446,16,13,4,21,92.400000,89.200000,3.200000,4.200000,22.200000,98.648162,0.827358,0.816174,2723950.323500,5127,50,0.827358,-59.748272,0.000000,29
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,70,7,10,2426428.525500,2204675.991000,2183070.456000,21605.535000,63,60,10,69,1,16.441276,0.000000,0.000000,0.000000,-415.000000,-3.000000,158.844061,61,2,4,2,1,90.000000,87.142857,2.857143,1.428571,14.285714,90.860949,0.736990,0.669636,2426428.525500,1193,7,0.736990,-88.148414,0.000000,30
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NB - REFRIGERACAO E CONSERVACAO INDUSTRIAL,231,25,10,1984128.121500,1947259.093500,1927185.403500,20073.690000,222,155,76,225,6,1.766667,0.000000,0.000000,0.000000,-686.000000,-1.000000,214.842391,218,4,2,1,6,96.103896,94.372294,1.731602,2.597403,32.900433,98.141802,0.602648,0.591450,1984128.121500,760,25,0.602648,18.143788,0.000000,31
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,340,34,10,1828423.037000,1730379.287000,1720823.027000,9556.260000,310,263,77,327,13,6.572806,0.000000,0.000000,0.000000,-4081.000000,-2.000000,601.004947,301,9,9,8,13,91.176471,88.529412,2.647059,3.823529,22.647059,94.637797,0.555355,0.525576,1828423.037000,4134,34,0.555355,-80.984252,0.000000,32
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,461,48,10,1878952.827500,1625341.613000,1496903.177000,128438.436000,389,326,135,444,17,16.717278,0.000000,0.000000,0.000000,-1036.000000,0.000000,860.666374,365,24,28,27,17,84.381779,79.175705,5.206074,3.687636,29.284165,86.502524,0.570703,0.493673,1878952.827500,4144,48,0.570703,-63.318725,0.000000,33
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FD - ACABAMENTO ELETRICO,60,6,10,1505274.844250,1431766.223750,1395486.623750,36279.600000,56,38,22,60,0,19.212521,0.000000,0.000000,0.000000,-3513.000000,-1.000000,378.052602,55,1,1,3,0,93.333333,91.666667,1.666667,0.000000,36.666667,95.116598,0.457204,0.434877,1505274.844250,3074,6,0.457204,-78.142792,0.000000,34
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IC - COMERCIAL,156,16,10,1351400.406471,1325083.206471,1322206.521471,2876.685000,137,127,29,143,13,7.364573,0.000000,0.000000,0.000000,-51433.000000,-36.000000,4589.035663,136,1,2,4,13,87.820513,87.179487,0.641026,8.333333,18.589744,98.052598,0.410467,0.402474,1351400.406471,6456,16,0.410467,-61.750778,-0.000000,35
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VG - TAPETES,272,28,10,1303505.709773,1268282.504273,1246563.684773,21718.819500,262,241,31,272,0,11.909510,0.000000,0.000000,0.000000,-28387.000000,-26.000000,3109.609906,254,8,3,7,0,96.323529,93.382353,2.941176,0.000000,11.397059,97.297810,0.395920,0.385221,1303505.709773,14421,28,0.395920,-66.383761,0.000000,36
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OE - BANHEIRO,80,8,10,1153251.844500,1153251.844500,1150729.219500,2522.625000,80,67,13,80,0,0.375000,0.000000,0.000000,0.000000,-1410.000000,-10.500000,142.690812,79,1,0,0,0,100.000000,98.750000,1.250000,0.000000,16.250000,100.000000,0.350283,0.350283,1153251.844500,1723,8,0.350283,-49.807190,0.000000,37
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,260,26,10,1146113.650500,1139511.880500,1137044.485500,2467.395000,249,191,69,253,7,1.488801,0.000000,0.000000,0.000000,-774.000000,-2.000000,244.670147,248,1,3,1,7,95.769231,95.384615,0.384615,2.692308,26.538462,99.423986,0.348114,0.346109,1146113.650500,861,26,0.348114,3.482673,0.000000,38
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BL - LAVANDERIA,88,9,10,1094158.956583,1089335.886583,1081607.561083,7728.325500,87,81,7,88,0,0.947201,0.000000,0.000000,0.000000,-19207.000000,-100.000000,1421.987504,85,2,1,0,0,98.863636,96.590909,2.272727,0.000000,7.954545,99.559198,0.332334,0.330869,1094158.956583,9831,9,0.332334,-84.059377,0.000000,39
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,211,22,10,984830.707000,929120.531500,898331.801500,30788.730000,189,181,30,210,1,32.229090,0.000000,0.000000,0.000000,-15904.000000,-28.000000,1783.062354,177,12,6,15,1,89.573460,83.886256,5.687204,0.473934,14.218009,94.343172,0.299127,0.282206,984830.707000,14291,22,0.299127,-49.845560,0.000000,40
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VA - OBJETOS PARA SALA E QUARTO,326,36,10,970803.470000,920147.816000,916405.196000,3742.620000,292,283,43,321,5,24.818374,0.000000,0.000000,0.000000,-17093.000000,-25.500000,2178.303573,288,4,2,27,5,89.570552,88.343558,1.226994,1.533742,13.190184,94.782090,0.294867,0.279481,970803.470000,9007,36,0.294867,-68.669470,0.000000,41
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EI - PROGRAMADORES, SENSORES E VARIADORES",20,2,10,900979.483523,882549.463523,882549.463523,0.000000,16,18,2,18,2,72.263010,0.000000,0.000000,0.000000,-12972.000000,-394.500000,862.600696,16,0,0,2,2,80.000000,80.000000,0.000000,10.000000,10.000000,97.954446,0.273659,0.268061,900979.483523,4422,2,0.273659,12.502340,-0.000000,42
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",150,15,10,885887.304840,878461.704840,871877.889840,6583.815000,133,127,23,140,10,9.968622,0.000000,0.000000,0.000000,-72009.000000,-196.000000,8254.552450,130,3,2,5,10,88.666667,86.666667,2.000000,6.666667,15.333333,99.161790,0.269075,0.266819,885887.304840,13323,15,0.269075,-75.573605,0.000000,43
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EK - PROTECAO DE EQUIPAMENTOS ELETRICOS,29,3,10,853744.242156,853744.242156,853744.242156,0.000000,28,27,2,28,1,0.000000,0.000000,0.000000,0.000000,-16600.000000,-52.000000,1560.250458,28,0,0,0,1,96.551724,96.551724,0.000000,3.448276,6.896552,100.000000,0.259312,0.259312,853744.242156,4693,3,0.259312,-82.658867,0.000000,44
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SC - ADERENTES E VEDADORES,100,10,10,750562.916750,750479.756750,747507.521750,2972.235000,99,84,16,100,0,0.899539,0.000000,0.000000,0.000000,-16419.000000,-84.500000,1336.917000,97,2,1,0,0,99.000000,97.000000,2.000000,0.000000,16.000000,99.988920,0.227972,0.227947,750562.916750,8828,10,0.227972,-54.267952,0.000000,45
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AD - LUBRIFICANTES E ADITIVOS,40,4,10,737055.500250,737055.500250,737055.500250,0.000000,40,28,12,40,0,0.000000,0.000000,0.000000,0.000000,-15214.000000,-42.000000,914.595222,40,0,0,0,0,100.000000,100.000000,0.000000,0.000000,30.000000,100.000000,0.223869,0.223869,737055.500250,3005,4,0.223869,-27.985586,0.000000,46
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OF - ESCRITORIO,110,11,10,784056.602000,721618.037000,719510.267000,2107.770000,103,98,12,110,0,43.339140,0.000000,0.000000,0.000000,-824.000000,-6.500000,239.848972,101,2,0,7,0,93.636364,91.818182,1.818182,0.000000,10.909091,92.036472,0.238145,0.219180,784056.602000,1693,11,0.238145,-88.369589,0.000000,47
REDE_FISICA_SEM_LOJA93,D - ELETROS,DF - ELETROPORTATEIS PARA CASA,93,10,10,737821.547801,716877.649301,712308.259301,4569.390000,85,58,35,90,3,44.569664,0.000000,0.000000,0.000000,-4855.000000,-2.000000,756.058476,83,2,2,3,3,91.397849,89.247312,2.150538,3.225806,37.634409,97.161387,0.224102,0.217741,737821.547801,2280,10,0.224102,-70.304963,0.000000,48
REDE_FISICA_SEM_LOJA93,Q - BASICOS CONSTRUCAO,QJ - SUPORTES,180,18,10,669063.582250,667214.112250,665631.027250,1583.085000,176,161,19,179,1,2.384151,0.000000,0.000000,0.000000,-39799.000000,-133.500000,2912.182883,173,3,0,3,1,97.777778,96.111111,1.666667,0.555556,10.555556,99.723573,0.203218,0.202656,669063.582250,10728,18,0.203218,-5.579785,0.000000,49
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BE - ARMAZENAR,282,29,10,667022.994858,665380.553358,663431.333358,1949.220000,281,254,28,282,0,0.171979,0.000000,0.000000,0.000000,-20662.000000,-51.000000,2264.448243,280,1,1,0,0,99.645390,99.290780,0.354610,0.000000,9.929078,99.753765,0.202598,0.202099,667022.994858,11678,29,0.202598,-70.513303,0.000000,50
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,130,13,10,658228.620000,656337.885000,652358.700000,3979.185000,127,87,43,128,2,0.468750,0.000000,0.000000,0.000000,-561.000000,-2.000000,139.053896,126,1,1,0,2,97.692308,96.923077,0.769231,1.538462,33.076923,99.712754,0.199927,0.199353,658228.620000,629,13,0.199927,-13.794740,0.000000,51
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SF - SELADORES E VERNIZES,10,1,10,578857.562500,578857.562500,578857.562500,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-1864.000000,-110.000000,118.891939,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.175819,0.175819,578857.562500,1258,1,0.175819,-58.804388,0.000000,52
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KB - MESA,194,20,10,610560.076750,576845.521750,558643.614250,18201.907500,188,177,17,194,0,7.383995,0.000000,0.000000,0.000000,-15064.000000,-35.000000,3294.181570,181,7,1,5,0,96.907216,93.298969,3.608247,0.000000,8.762887,94.478094,0.185448,0.175208,610560.076750,12183,20,0.185448,-82.149573,0.000000,53
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MJ - MARCENARIA,20,2,10,540657.904500,540657.904500,540657.904500,0.000000,20,12,8,20,0,0.000000,0.000000,0.000000,0.000000,-280.000000,-5.500000,19.848574,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,40.000000,100.000000,0.164217,0.164217,540657.904500,271,2,0.164217,33.158890,0.000000,54
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,293,31,10,512074.671850,494070.314850,483587.440350,10482.874500,272,245,48,289,4,12.670073,0.000000,0.000000,0.000000,-20712.000000,-32.000000,2482.686501,261,11,7,10,4,92.832765,89.078498,3.754266,1.365188,16.382253,96.484037,0.155535,0.150066,512074.671850,11891,31,0.155535,-66.088371,0.000000,55
REDE_FISICA_SEM_LOJA93,C - PISOS E REVESTIMENTOS,CB - NAO CERAMICOS,100,10,10,556203.298980,468061.338780,456945.618780,11115.720000,81,60,40,94,6,25.749074,0.000000,0.000000,0.000000,-3019.920000,0.000000,1034.478968,75,6,6,7,6,81.000000,75.000000,6.000000,6.000000,40.000000,84.152924,0.168938,0.142166,556203.298980,622,10,0.168938,-71.546678,0.000000,56
